	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0025433	g9512	g9512	g9512	g7495															
OG0025434	g9572	g9572	g9572													g24543			
OG0025435	g9625	g9625	g9625	g28057															
OG0025436	g9660	g9660	g9660															g24939	
OG0025437	g9684	g9684	g9684	g8008															
OG0025438	g9698	g9698		g13612, g561															
OG0025439	g9763	g9763	g9763	g17655															
OG0025440	g9775	g9775	g9775													g22994			
OG0025441	g9791			g29201, g836														g22025	
OG0025442	g9794	g9794	g9794															g21214	
OG0025443	g9798	g9798	g9798															g19831	
OG0025444	g9844	g9844	g9844															g18071	
OG0025445	g9875	g9875	g9875		mf_6779														
OG0025446	g9991	g9991	g9991	g6404															
OG0025447	g10208	g10208	g10208	g30073															
OG0025448	g10216	g10216	g10216		mf_12746														
OG0025449	g10221	g10221	g10221															g18802	
OG0025450	g10267	g10267	g10267															g14833	
OG0025451	g10281	g10281	g10281															g23802	
OG0025452	g10301	g10301	g10301	g19488															
OG0025453	g10336	g10336	g10336	g27103															
OG0025454	g10383	g10383	g10383															g1508	
OG0025455	g10437	g10437	g10437	g5															
OG0025456	g10455	g10455	g10455															g2496	
OG0025457	g10522	g10522	g10522	g9348															
OG0025458	g10618, g10619	g10619	g10619																
OG0025459	g10622	g10622	g10622															g20559	
OG0025460	g10630	g10630	g10630															g9317	
OG0025461	g10631	g10631	g10631	g17338															
OG0025462	g10665	g10665	g10665															g19512	
OG0025463	g10723	g10723	g10723															g5109	
OG0025464	g10756	g10756	g10756	g9467															
OG0025465	g10770	g10770	g10770	g30766															
OG0025466	g10783	g10783	g10783															g20473	
OG0025467	g10820	g10820	g10820															g21150	
OG0025468	g10892	g10892	g10892	g18260															
OG0025469	g11004	g11004	g11004															g16999	
OG0025470	g11039	g11039	g11039															g5170	
OG0025471	g11044	g11044	g11044	g3060															
OG0025472	g11083	g11083	g11083	g814															
OG0025473	g11175	g11175	g11175															g20931	
OG0025474	g11225	g11225	g11225	g21722															
OG0025475	g11297	g11297	g11297															g19302	
OG0025476	g11298	g11298	g11298	g14888															
OG0025477	g11332	g11332	g11332	g18795															
OG0025478	g11410	g11410	g11410															g21240	
OG0025479	g11487	g11487	g11487	g30133															
OG0025480	g11492	g11492	g11492	g12321															
OG0025481	g11535	g11535	g11535															g12062	
OG0025482	g11541	g11541	g11541															g24011	
OG0025483	g11581	g11581	g11581															g19736	
OG0025484	g11606	g11606	g11606	g11869															
OG0025485	g11617	g11141, g11617	g11617																
OG0025486	g11618	g11618	g11618	g20855															
OG0025487	g11675	g11675	g11675	g9346															
OG0025488	g11681	g11681	g11681			4940.g21357													
OG0025489	g11729	g11729	g11729	g25478															
OG0025490	g11758	g11758	g11758	g6256															
OG0025491	g11808	g11808	g11808	g9645															
OG0025492	g11809	g11809	g11809															g17282	
OG0025493	g11859	g11859	g11859	g8712															
OG0025494	g11903	g11903	g11903															g24480	
OG0025495	g11922	g11922	g11922															g5467	
OG0025496	g11924	g11924	g11924															g7965	
OG0025497	g11931	g11931	g11931															g13845	
OG0025498	g11933	g11933	g11933	g5226															
OG0025499	g11947	g11947	g11947	g16555															
OG0025500	g11957	g11957	g11957	g24066															
OG0025501	g12027	g12027	g12027															g19232	
OG0025502	g12029	g12029	g12029	g24446															
OG0025503	g12087	g12087	g12087			5060.g11143													
OG0025504	g12089	g12089	g12089	g18200															
OG0025505	g12109	g12109	g12109		mf_4142														
OG0025506	g12152	g12152	g12152															g11498	
OG0025507	g12160	g12160	g12160	g16718															
OG0025508	g12161	g12161	g12161															g22841	
OG0025509	g12178	g12178	g12178	g23957															
OG0025510	g12245	g12245	g12245															g21854	
OG0025511	g12247	g12247	g12247	g29897															
OG0025512	g12249	g12249	g12249															g24006	
OG0025513	g12344	g12344	g12344															g18756	
OG0025514	g12410	g12410	g12410	g14592															
OG0025515	g12531	g12531	g12531															g23421	
OG0025516	g12553	g12553	g12553															g20492	
OG0025517	g12664	g12664	g12664	g9133															
OG0025518	g12666	g12666	g12666															g8534	
OG0025519	g12718	g12718	g12718															g20375	
OG0025520	g12774	g12774	g12774	g6881															
OG0025521	g12801	g12801	g12801	g6365															
OG0025522	g12828	g12828	g12828	g24484															
OG0025523	g12831	g12831	g12831													g9523			
OG0025524	g12834	g12834	g12834															g22551	
OG0025525	g12861	g12861	g12861															g16401	
OG0025526	g12868	g12868	g12868	g3024															
OG0025527	g12875	g12875	g12875	g24169															
OG0025528	g12887	g12887	g12887															g18845	
OG0025529	g12900	g12900	g12900	g20570															
OG0025530	g12920	g12920	g12920	g17561															
OG0025531	g12932	g12932	g12932															g23127	
OG0025532	g12933	g12933	g12933	g28586															
OG0025533	g12942	g12942	g12942	g27771															
OG0025534	g12968	g12968	g12968	g2006															
OG0025535	g12980	g12980	g12980	g27744															
OG0025536	g13069	g13069	g13069															g357	
OG0025537	g13163	g13163	g13163															g17999	
OG0025538	g13174	g13174	g13174	g6583															
OG0025539	g13222	g13222	g13222	g13302															
OG0025540	g13339	g13339	g13339	g4124															
OG0025541	g13419	g13419	g13419	g27625															
OG0025542	g13495	g13495	g13495	g8301															
OG0025543	g13501	g13501	g13501															g13985	
OG0025544	g13550	g13550	g13550													g23438			
OG0025545	g13579	g13579	g13579		mf_135														
OG0025546	g13632	g13632	g13632															g23219	
OG0025547	g13643	g13643	g13643															g14595	
OG0025548	g13767	g13767	g13767		mf_7523														
OG0025549	g13809	g13809	g13809															g18310	
OG0025550	g15209, g13853	g15209	g15209																
OG0025551	g13920	g13920	g13920															g10859	
OG0025552	g13929	g13929	g13929	g15030															
OG0025553	g13957	g13957	g13957															g10720	
OG0025554	g13958	g13958	g13958	g22722															
OG0025555	g14007	g14007	g14007															g22956	
OG0025556	g14044	g14044	g14044															g5330	
OG0025557	g14060	g14060	g14060															g3294	
OG0025558	g14139	g14139	g14139															g21529	
OG0025559	g14205	g14205	g14205	g12175															
OG0025560	g14209	g14209	g14209															g628	
OG0025561	g14254	g14254	g14254															g17742	
OG0025562	g14263	g14263	g14263															g12504	
OG0025563	g14264	g14264	g14264	g28189															
OG0025564	g14268	g14268	g14268															g20967	
OG0025565	g14281	g14281	g14281	g28552															
OG0025566	g14370	g14370	g14370	g30174															
OG0025567	g14375	g14375	g14375	g7553															
OG0025568	g14412, g15046	g15046	g15046																
OG0025569	g14440	g14440	g14440															g23332	
OG0025570	g14445	g14445	g14445															g18301	
OG0025571	g14495	g14495	g14495	g27202															
OG0025572	g14550	g14550	g14550	g26460															
OG0025573	g14710, g14708	g14710	g14710																
OG0025574	g14721	g14721	g14721															g6039	
OG0025575	g14741	g14741	g14741	g12994															
OG0025576	g14744	g14744	g14744															g13385	
OG0025577	g14776	g14776	g14776			7830.g2146													
OG0025578	g14777	g14777	g14777															g3756	
OG0025579	g14781	g14770	g14781, g14770																
OG0025580	g14827	g14827	g14827	g22697															
OG0025581	g14938	g14938	g14938															g12466	
OG0025582	g14955	g14955	g14955															g20058	
OG0025583	g14985	g14985	g14985															g15199	
OG0025584	g15027	g15027	g15027															g12868	
OG0025585	g15028	g15028	g15028	g22259															
OG0025586	g15077	g15077	g15077	g11640															
OG0025587	g15126	g15126	g15126	g27908															
OG0025588	g15175	g15175	g15175			9864.g5238													
OG0025589	g15292	g15292	g15292															g12162	
OG0025590	g15316	g15316	g15316	g2423															
OG0025591	g15329	g15329	g15329															g5894	
OG0025592	g15352	g15352	g15352															g7666	
OG0025593	g15368	g15368	g15368															g25529	
OG0025594	g20552, g15411	g20552	g20552																
OG0025595	g15498	g15498	g15498	g24510															
OG0025596	g15511	g15511	g15511	g4551															
OG0025597	g15521	g15521	g15521													g13857			
OG0025598	g15606	g15606	g15606															g19191	
OG0025599	g15749	g15749	g15749															g16232	
OG0025600	g15788	g15788	g15788	g14840															
OG0025601	g15792			g1098, g19818, g8932															
OG0025602	g15817	g15817	g15817															g22167	
OG0025603	g15818, g15819	g15818	g15818																
OG0025604	g15860	g15860	g15860	g17344															
OG0025605	g15956	g15956	g15956															g7794	
OG0025606	g16220	g16220	g16220		mf_12881														
OG0025607	g16242	g16242	g16242	g28411															
OG0025608	g16286	g16286	g16286															g13911	
OG0025609	g16291	g16291	g16291															g7143	
OG0025610	g16304	g16304	g16304	g28538															
OG0025611	g16310	g16310	g16310															g20968	
OG0025612	g16440	g16440	g16440	g30690															
OG0025613	g16441	g16441	g16441															g374	
OG0025614	g16457	g16457	g16457															g4281	
OG0025615	g16465	g16465	g16465	g15983															
OG0025616	g16503	g16503	g16503															g24264	
OG0025617	g16589	g16589	g16589	g8967															
OG0025618	g16590	g16590	g16590	g1039															
OG0025619	g16634	g16634	g16634															g21358	
OG0025620	g16636	g16636	g16636	g27589															
OG0025621	g16760	g16760	g16760	g19500															
OG0025622	g16774	g16774	g16774	g22088															
OG0025623	g16778	g16778	g16778	g10181															
OG0025624	g16802	g16802	g16802	g31009															
OG0025625	g16821	g16821	g16821	g20398															
OG0025626	g16877, g20909	g16877	g16877																
OG0025627	g16934	g16934	g16934	g28267															
OG0025628	g16983	g16983	g16983															g3105	
OG0025629	g17052	g17052	g17052	g2412															
OG0025630	g17080	g17080		g23299														g22644	
OG0025631	g17129		g17129	g23481														g24120	
OG0025632	g17145	g17145	g17145													g21344			
OG0025633	g17289	g17289	g17289															g5641	
OG0025634	g17351	g17351	g17351															g17734	
OG0025635	g17355	g17355	g17355															g11058	
OG0025636	g17436	g17436	g17436	g4060															
OG0025637	g17437	g17437	g17437		mf_1920														
OG0025638	g17444	g17444	g17444															g19272	
OG0025639	g17462	g17462	g17462															g19326	
OG0025640	g17525	g17525	g17525															g20577	
OG0025641	g17585	g17585		g15710, g1975															
OG0025642	g17644	g17644	g17644															g16623	
OG0025643	g17716	g17716	g17716	g27650															
OG0025644	g17811	g17811	g17811	g22521															
OG0025645	g17816	g17816	g17816															g25119	
OG0025646	g17890	g17890	g17890	g30351															
OG0025647	g17892	g17892	g17892															g22017	
OG0025648	g17896	g17896	g17896	g20534															
OG0025649	g17956	g17956	g17956															g24688	
OG0025650	g18005	g18005	g18005	g8050															
OG0025651	g18009	g18009	g18009	g13209															
OG0025652	g18108	g18108	g18108	g20959															
OG0025653	g18112	g18112	g18112	g24408															
OG0025654	g18126	g18126	g18126															g13793	
OG0025655	g18133	g18133	g18133	g22542															
OG0025656	g18142		g18142	g9248														g22408	
OG0025657	g18153	g18153	g18153	g12305															
OG0025658	g18190	g18190	g18190															g19352	
OG0025659	g18243	g18243	g18243	g29902															
OG0025660	g18261	g18261	g18261															g24694	
OG0025661	g18288	g18288	g18288	g1749															
OG0025662	g18321	g18321	g18321	g1335															
OG0025663	g18344	g18344	g18344															g15859	
OG0025664	g18374	g18374	g18374	g18018															
OG0025665	g18480	g18480	g18480															g16453	
OG0025666	g18557	g18557	g18557															g16952	
OG0025667	g18562	g18562	g18562	g23018															
OG0025668	g18623	g18623	g18623	g25216															
OG0025669	g18635	g18635	g18635															g6775	
OG0025670	g18678	g18678	g18678	g16540															
OG0025671	g18696	g18696	g18696, g17349																
OG0025672	g18707	g18707	g18707															g19522	
OG0025673	g18731	g18731	g18731	g27360															
OG0025674	g18735	g18735	g18735	g26554															
OG0025675	g18797	g18797	g18797	g18268															
OG0025676	g18824	g18824	g18824															g21008	
OG0025677	g18888	g18888	g18888		mf_2919														
OG0025678	g18937, g18936	g18937	g18937																
OG0025679	g18943	g18943	g18943	g20008															
OG0025680	g18991	g18991	g18991	g8474															
OG0025681	g19018	g19018	g19018	g12552															
OG0025682	g19019	g19019	g19019															g2349	
OG0025683	g19078	g19078	g19078															g18145	
OG0025684	g19274	g19274	g19274					g14816											
OG0025685	g19372	g19372	g19372	g19183															
OG0025686	g19431	g19431	g19431			11659.g15117													
OG0025687	g19445	g19445	g19445															g19074	
OG0025688	g19501	g19501	g19501	g30647															
OG0025689	g19518	g19518	g19518	g11020															
OG0025690	g19565	g19565	g19565	g29294															
OG0025691	g19592, g22763	g19592	g19592																
OG0025692	g19593	g19593	g19593															g20069	
OG0025693	g19635	g19635	g19635															g18859	
OG0025694	g19643	g19643	g19643	g21900															
OG0025695	g19671	g19671	g19671															g12779	
OG0025696	g19677	g19677	g19677	g9819															
OG0025697	g19718	g19718	g19718	g21016															
OG0025698	g19781	g19781	g19781	g28150															
OG0025699	g19802	g19802	g19802															g4002	
OG0025700	g19999	g19999	g19999	g24334															
OG0025701	g20125	g20125	g20125	g29397															
OG0025702	g20151	g20151	g20151		mf_14030														
OG0025703	g20181	g20181	g20181	g14683															
OG0025704	g20191	g20191	g20191	g29749															
OG0025705	g20192	g20192	g20192															g5865	
OG0025706	g20221	g20221	g20221															g23724	
OG0025707	g20236	g20236	g20236															g19374	
OG0025708	g20355	g20355	g20355															g24854	
OG0025709	g20374	g20374	g20374															g7622	
OG0025710	g20378	g20378	g20378	g18123															
OG0025711	g20390	g20390	g20390	g25963															
OG0025712	g20413	g20413	g20413	g9746															
OG0025713	g20423	g20423	g20423															g14206	
OG0025714	g20466	g20466	g20466	g13240															
OG0025715	g20499	g20499	g20499															g24088	
OG0025716	g20515	g20515	g20515															g13635	
OG0025717	g20521	g20521	g20521	g5185															
OG0025718	g20553, g26782	g20553	g26782																
OG0025719	g20631	g20631	g20631													g20614			
OG0025720	g20639	g20639	g20639	g2290															
OG0025721	g20692	g20692	g20692	g29421															
OG0025722	g20703	g20703	g20703															g16098	
OG0025723	g20723	g20723	g20723	g18147															
OG0025724	g20774	g20774	g20774															g12905	
OG0025725	g20801	g20801	g20801															g20458	
OG0025726	g20808	g19104, g20808	g20808																
OG0025727	g20811	g20811	g20811	g23988															
OG0025728	g20822	g20822	g20822															g14325	
OG0025729	g20840	g20840	g20840	g26851															
OG0025730	g20844	g20844	g20844															g15052	
OG0025731	g20845	g20845	g20845	g29803															
OG0025732	g20912	g20912	g20912															g15460	
OG0025733	g20967	g20967	g20967															g17960	
OG0025734	g20978	g20978	g20978	g6753															
OG0025735	g20983	g20983	g20983															g25006	
OG0025736	g20989	g20989	g20989	g19482															
OG0025737	g21150	g21150	g21150	g2740															
OG0025738	g21189	g21189	g21189															g24031	
OG0025739	g21223	g21223	g21223															g22976	
OG0025740	g21272	g21272	g21272	g17754															
OG0025741	g21295	g21295	g21295								g3268								
OG0025742	g21311	g21311	g21311	g30757															
OG0025743	g21328	g21328	g21328		mf_4445														
OG0025744	g21333	g21333	g21333															g20810	
OG0025745	g21339	g21339	g21339															g2158	
OG0025746	g21352	g21352	g21352		mf_4730														
OG0025747	g21426	g21426	g21426	g29004															
OG0025748	g21459	g21459	g21459	g14327															
OG0025749	g21539	g21539	g21539	g21866															
OG0025750	g21619, g23887	g21619	g21619																
OG0025751	g23712, g21776	g23712	g23712																
OG0025752	g21811	g21811	g21811															g6600	
OG0025753	g21848	g21848	g21848															g23702	
OG0025754	g22010	g22010	g22010	g25586															
OG0025755	g22043	g22043	g22043															g25551	
OG0025756	g22071	g22071	g22071	g27232															
OG0025757	g22170	g22170	g22170	g30556															
OG0025758	g22195	g22195	g22195	g27492															
OG0025759	g22253	g22253	g22253															g22898	
OG0025760	g22257	g22257	g22257	g13787															
OG0025761	g22267	g22267	g22267															g23807	
OG0025762	g22280	g22280	g22280															g20358	
OG0025763	g22295	g22295	g22295	g11630															
OG0025764	g22313	g22313	g22313															g10491	
OG0025765	g22321	g22321	g22321															g17530	
OG0025766	g22363	g22363	g22363													g21227			
OG0025767	g22379	g22379	g22379															g23947	
OG0025768	g22380	g22380	g22380															g23282	
OG0025769	g22400	g22400	g22400															g20718	
OG0025770	g22406	g22406	g22406															g21021	
OG0025771	g22429	g22429	g22429															g21096	
OG0025772	g22486	g22486	g22486															g17216	
OG0025773	g22502	g22502	g22502															g19962	
OG0025774	g22590	g22590	g22590		mf_11420														
OG0025775	g22628	g25126, g22628	g22628																
OG0025776	g22630	g22630	g22630	g30852															
OG0025777	g22712	g22712	g22712															g4980	
OG0025778	g22726	g22726	g22726															g24506	
OG0025779	g22736	g22736	g22736	g30840															
OG0025780	g22887	g22887	g22887	g22273															
OG0025781	g22905	g22905	g22905	g18800															
OG0025782	g22918	g22918	g22918	g17199															
OG0025783	g22925	g22925	g22925	g21945															
OG0025784	g23039	g23039	g23039	g28880															
OG0025785	g23043	g23043	g23043															g10297	
OG0025786	g23067	g23067	g23067															g14255	
OG0025787	g23078	g23078	g23078															g24903	
OG0025788	g23105	g23105	g23105															g20647	
OG0025789	g23120	g23120	g23120															g15196	
OG0025790	g23129	g23129	g23129	g4202															
OG0025791	g23147	g23147	g23147															g20544	
OG0025792	g23159	g23159	g23159	g14398															
OG0025793	g23169	g23169	g23169															g8821	
OG0025794	g23195	g23195	g23195	g30942															
OG0025795	g23219	g23219	g23219															g9658	
OG0025796	g23291	g23291	g23291															g18469	
OG0025797	g23323	g23323	g23323	g11142															
OG0025798	g23369, g23370	g23369	g23369																
OG0025799	g23377	g23377	g23377															g15424	
OG0025800	g23384	g23384	g23384	g28963															
OG0025801	g23390	g23390	g23390	g8959															
OG0025802	g23419	g23419	g23419															g16654	
OG0025803	g23426	g23426	g23426															g1085	
OG0025804	g23450	g23450	g23450	g28062															
OG0025805	g23468	g23468	g23468															g25612	
OG0025806	g23535	g23535	g23535															g15772	
OG0025807	g23541	g23541	g23541	g28296															
OG0025808	g23588	g23588	g23588	g14774															
OG0025809	g23667	g23667	g23667	g18773															
OG0025810	g23689	g23689	g23689															g13570	
OG0025811	g23700	g23700	g23700	g12741															
OG0025812	g23709	g23709	g23709			14248.g18507													
OG0025813	g23735	g23735	g23735															g15861	
OG0025814	g23843	g23843	g23843															g20780	
OG0025815	g23890	g23890	g23890															g22165	
OG0025816	g23892	g23892	g23892															g23029	
OG0025817	g23905	g23905	g23905															g20590	
OG0025818	g23909	g23909	g23909															g17114	
OG0025819	g23931	g23931	g23931															g24019	
OG0025820	g24056	g24056	g24056															g10512	
OG0025821	g24113	g24113	g24113															g15309	
OG0025822	g24178	g24178		g10967, g5920															
OG0025823	g24210	g24210	g24210	g3970															
OG0025824	g24280	g24280	g24280															g3799	
OG0025825	g24346	g24346	g24346	g7748															
OG0025826	g24456	g24456	g24456	g4648															
OG0025827	g24471	g24471	g24471															g10450	
OG0025828	g24519	g24519	g24519															g6005	
OG0025829	g24524	g24524	g24524															g8573	
OG0025830	g24550	g24550	g24550	g718															
OG0025831	g24620	g24620, g536	g24620																
OG0025832	g24666	g24666	g24666	g7594															
OG0025833	g24743	g24743	g24743															g22660	
OG0025834	g24845	g24845	g24845	g28344															
OG0025835	g24887	g24887	g24887	g24965															
OG0025836	g24902	g24902	g24902	g12932															
OG0025837	g24977	g24977	g24977	g29898															
OG0025838	g25000	g25000	g25000	g30805															
OG0025839	g25037	g25037	g25037	g11102															
OG0025840	g25041	g25041	g25041	g28109															
OG0025841	g25055	g25055	g25055															g315	
OG0025842	g25135	g25135	g25135		mf_2983														
OG0025843	g25247	g25247	g25247															g4724	
OG0025844	g25265	g25265	g25265	g28067															
OG0025845	g25423	g25423	g25423															g19974	
OG0025846	g25490	g25490	g25490															g8015	
OG0025847	g25535	g25535	g25535	g28907															
OG0025848	g25565	g25565	g25565	g2810															
OG0025849	g26294, g25652		g25652, g26294																
OG0025850	g25714	g25714	g25714	g29737															
OG0025851	g25768	g25768	g25768															g11906	
OG0025852	g25783	g25783	g25783													g20400			
OG0025853	g25823	g25823	g25823			8082.g4843													
OG0025854	g25870	g25870	g25870															g1328	
OG0025855	g26006	g26006	g26006	g5470															
OG0025856	g26182	g26182	g26182	g24455															
OG0025857	g26198	g26198	g26198													g16429			
OG0025858	g26225	g26225	g26225															g8130	
OG0025859	g26357	g26357	g26357															g23745	
OG0025860	g26392	g26392	g26392															g5724	
OG0025861	g26432	g26432	g26432															g21592	
OG0025862	g26452	g26452	g26452															g22603	
OG0025863	g26456	g26456	g26456															g24510	
OG0025864	g26518	g26518	g26518															g7614	
OG0025865	g26595	g26595	g26595															g17954	
OG0025866	g26685	g26685	g26685															g21797	
OG0025867	g26745	g26745	g26745															g22273	
OG0025868	g26793	g26793	g26793															g15342	
OG0025869	g26880	g26880	g26880	g30598															
OG0025870	g26903	g26903	g26903	g24607															
OG0025871	g26907	g26907	g26907															g23408	
OG0025872	g26997	g26997	g26997															g11858	
OG0025873	g27023	g27023	g27023															g12089	
OG0025874	g27032	g27032	g27032															g8489	
OG0025875	g27042	g27042	g27042	g18035															
OG0025876	g27049	g27049	g27049															g22044	
OG0025877	g27110	g27110	g27110	g30106															
OG0025878	g27196	g27196	g27196															g4823	
OG0025879	g27198	g27198	g27198	g28566															
OG0025880	g27238	g27238	g27238	g27681															
OG0025881	g27266	g27266	g27266															g1931	
OG0025882	g27278	g27278	g27278		mf_10551														
OG0025883	g27288	g27288	g27288															g8786	
OG0025884	g27290	g27290	g27290															g17196	
OG0025885	g27298	g27298	g27298													g21222			
OG0025886	g27381, g27392	g27381	g27381																
OG0025887	g27397	g27397	g27397															g23164	
OG0025888	g27481	g27481	g27481	g20729															
OG0025889	g27493	g27493	g27493	g19200															
OG0025890	g27507	g27507	g27507	g28488															
OG0025891	g27531	g27531	g27531															g23538	
OG0025892	g27535	g27535	g27535	g28945															
OG0025893	g27554	g27554	g27554															g19940	
OG0025894	g27568	g27568	g27568													g24263			
OG0025895	g27630	g27630	g27630															g17482	
OG0025896	g27639	g27639	g27639															g20986	
OG0025897	g27650	g27650	g27650	g7332															
OG0025898	g27668	g27668	g27668															g10737	
OG0025899	g27682	g27682	g27682	g7424															
OG0025900	g27692	g27692	g27692															g21796	
OG0025901	g27693	g27693	g27693															g23140	
OG0025902	g27708	g27708	g27708															g24254	
OG0025903	g27721	g27721	g27721															g16551	
OG0025904	g27769	g27769	g27769															g18312	
OG0025905	g27772	g27772	g27772															g11855	
OG0025906	g27780	g27780	g27780	g29621															
OG0025907	g27797	g27797	g27797	g25719															
OG0025908	g27804	g27804	g27804	g9922															
OG0025909	g27835	g27835	g27835	g13010															
OG0025910	g27852	g27852	g27852	g21616															
OG0025911	g27916	g27916	g27916															g698	
OG0025912	g27918	g27918	g27918	g6770															
OG0025913	g27965	g27965	g27965															g25321	
OG0025914	g27998	g27998	g27998	g15318															
OG0025915	g28003	g28003	g28003	g21908															
OG0025916	g28029	g28029	g28029															g6812	
OG0025917	g28054	g28054	g28054	g3276															
OG0025918	g28060	g28060																g25122, g18704	
OG0025919	g28092	g28092	g28092															g12793	
OG0025920	g28097	g28097	g28097	g23061															
OG0025921	g28174	g28174	g28174															g18911	
OG0025922	g28183	g28183	g28183	g7518															
OG0025923	g28276	g28276	g28276															g25223	
OG0025924	g28277	g28277	g28277	g7492															
OG0025925	g28285	g28285	g28285															g19985	
OG0025926	g28343	g28343	g28343															g22228	
OG0025927	g28362	g28362	g28362	g29108															
OG0025928	g28370	g28370	g28370	g21679															
OG0025929	g28430	g28430	g28430	g25339															
OG0025930	g28465	g28465	g28465															g24634	
OG0025931	g28472	g28472	g28472													g18068			
OG0025932	g28480	g28480	g28480															g6331	
OG0025933	g28510	g28510	g28510															g20528	
OG0025934	g28520	g28520	g28520															g4052	
OG0025935	g28557	g28557	g28557															g25660	
OG0025936	g28593	g28593	g28593	g22313															
OG0025937	g28701	g28701	g28701	g27763															
OG0025938	g28715	g28715	g28715	g13121															
OG0025939	g28725	g28725	g28725															g23616	
OG0025940	g28776	g28776	g28776															g20033	
OG0025941	g28825	g28825	g28825															g24083	
OG0025942	g28845	g28845	g28845															g9743	
OG0025943	g28860	g28860	g28860	g15957															
OG0025944	g28875	g28875	g28875															g1096	
OG0025945	g28891	g28891	g28891	g11347															
OG0025946	g28907	g28907	g28907	g8887															
OG0025947	g28929	g28929	g28929	g24051															
OG0025948	g28934	g28934	g28934	g16907															
OG0025949	g28951	g28951	g28951	g22829															
OG0025950	g28966	g28966	g28966															g24871	
OG0025951	g28982	g28982	g28982															g23391	
OG0025952	g29035	g29035	g29035															g11777	
OG0025953	g29110	g29110	g29110	g22185															
OG0025954	g29118	g29118	g29118															g19041	
OG0025955	g29124	g29124	g29124	g12261															
OG0025956	g29193	g29193	g29193															g23889	
OG0025957	g29195	g29195	g29195															g23591	
OG0025958	g29206	g29206	g29206	g29121															
OG0025959	g29243	g29243	g29243															g18517	
OG0025960	g29253	g29253	g29253															g25049	
OG0025961	g29280	g29280	g29280	g15395															
OG0025962	g29316	g29316	g29316	g22080															
OG0025963	g29320	g29320	g29320	g24721															
OG0025964	g29387	g29387	g29387															g24625	
OG0025965	g29426	g29426	g29426	g23719															
OG0025966	g29446	g29446	g29446															g25176	
OG0025967	g29473	g29473	g29473															g18764	
OG0025968	g29524	g29524	g29524	g30241															
OG0025969	g29573	g29573	g29573															g12966	
OG0025970	g29588	g29588	g29588															g24434	
OG0025971	g29646	g29646	g29646															g24861	
OG0025972	g29662	g29662	g29662	g369															
OG0025973	g29677	g29677	g29677													g24532			
OG0025974	g29710	g29710	g29710	g16836															
OG0025975	g29713	g29713	g29713															g69	
OG0025976	g29740	g29740	g29740	g26096															
OG0025977	g29767	g29767	g29767															g18669	
OG0025978	g29772	g29772	g29772															g14706	
OG0025979	g29809	g29809	g29809															g16343	
OG0025980	g29848	g29848	g29848															g20914	
OG0025981	g29863	g29863	g29863															g12496	
OG0025982	g29880	g29880	g29880															g22912	
OG0025983	g29920	g29920	g29920	g7348															
OG0025984	g29935	g29935	g29935	g30995															
OG0025985	g29961	g29961	g29961															g23595	
OG0025986	g29966	g29966	g29966													g23923			
OG0025987	g29972	g29972	g29972															g23439	
OG0025988	g29991	g29991	g29991															g24435	
OG0025989	g30026	g30026	g30026															g24646	
OG0025990	g30036	g30036	g30036	g3183															
OG0025991	g30040	g30040	g30040															g23244	
OG0025992	g30070	g30070	g30070													g23994			
OG0025993	g30076	g30076	g30076															g20917	
OG0025994	g30151	g30151	g30151	g29672															
OG0025995	g30152	g30152	g30152															g19643	
OG0025996	g30197	g30197	g30197															g22596	
OG0025997	g30226	g30226	g30226															g25177	
OG0025998	g30231	g30231	g30231															g11756	
OG0025999	g30234	g30234	g30234	g23102															
OG0026000	g30242	g30242	g30242															g11508	
OG0026001	g30276	g30276	g30276															g16637	
OG0026002		g1426	g1426				g9489	g9489											
OG0026003		g10823, g2436	g10823	g9292															
OG0026004		g2927		g11609, g11887														g21893	
OG0026005		g4522						g12258				g12258		g12258					
OG0026006		g7574	g7574	g20808														g21511	
OG0026007		g8377						g4225					g4225	g4225					
OG0026008		g8519, g8520	g8519		mf_1418														
OG0026009		g9407	g9407, g1132															g20525	
OG0026010		g12505	g12505			9677.g980, 9678.g17478													
OG0026011		g12754									g4669						g4669		g4669
OG0026012		g15617	g15617	g25951		3173.g7451													
OG0026013		g15946								g16782	g16782						g16782		
OG0026014		g16375	g12674			931.g24393										g24393			
OG0026015		g16857		g24579, g30569, g21678															
OG0026016		g16928	g16928			3874.g8461, 277.g20005													
OG0026017		g17303		g25651, g21219															g17981
OG0026018		g18358			mf_11625, mf_700, mf_11359														
OG0026019		g18367		g18226, g5757, g5754															
OG0026020		g18770	g18770		mf_10242, mf_15007														
OG0026021		g19637			mf_13115, mf_10850													g24367	
OG0026022		g20306	g20306	g8097														g24879	
OG0026023		g21298		g644	mf_13842, mf_11231														
OG0026024		g22111								g10066	g10066						g10066		
OG0026025		g24289, g26540	g24289, g26540																
OG0026026		g26170	g26170	g11538, g19140															
