	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0014459							g13723	g13723	g13723			g13723	g13723	g13723	g13723	g13723		g5680	
OG0014460							g13754	g13754	g13754			g13754	g13754	g13754	g13754	g13754		g1303	
OG0014461							g13914	g13914	g13914			g13914	g13914	g13914	g13914	g13914		g6358	
OG0014462							g13985	g13985	g13985			g13985	g13985	g13985	g13985	g13985		g10402	
OG0014463							g14181	g14181	g14181			g14181	g14181	g14181	g14181	g14181		g25238	
OG0014464							g14455	g14455	g14455			g14455	g14455	g14455	g14455	g14455		g9361	
OG0014465							g14625	g14625	g14625			g14625	g14625	g14625	g14625	g14625		g19601	
OG0014466							g14726	g14726	g14726			g14726	g14726	g14726	g14726	g14726		g6129	
OG0014467							g14767	g14767	g14767			g14767	g14767	g14767	g14767	g14767		g9268	
OG0014468							g14906	g14906	g14906			g14906	g14906	g14906	g14906	g14906		g24671	
OG0014469							g14993	g14993	g14993			g14993	g14993	g14993	g14993	g14993		g16123	
OG0014470							g15095	g15095	g15095			g15095	g15095	g15095	g15095	g15095		g19819	
OG0014471							g15126	g15126	g15126			g15126	g15126	g15126	g15126	g15126		g15917	
OG0014472							g15310	g15310	g15310			g15310	g15310	g15310	g15310	g15310		g24663	
OG0014473							g15349	g15349	g15349			g15349	g15349	g15349	g15349	g15349		g8583	
OG0014474							g15360	g15360	g15360			g15360	g15360	g15360	g15360	g15360		g22809	
OG0014475							g15471	g15471	g15471			g15471	g15471	g15471	g15471	g15471		g20761	
OG0014476							g15482	g15482	g15482			g15482	g15482	g15482	g15482	g15482		g15659	
OG0014477							g15634	g15634	g15634			g15634	g15634	g15634	g15634	g15634		g24382	
OG0014478							g15740	g15740	g15740			g15740	g15740	g15740	g15740	g15740		g25573	
OG0014479							g15984	g15984	g15984			g15984	g15984	g15984	g15984	g15984		g626	
OG0014480							g16016	g16016	g16016			g16016	g16016	g16016	g16016	g16016		g8758	
OG0014481							g16080	g16080	g16080			g16080	g16080	g16080	g16080	g16080		g1974	
OG0014482							g16146	g16146	g16146			g16146	g16146	g16146	g16146	g16146		g20026	
OG0014483							g16213	g16213	g16213			g16213	g16213	g16213	g16213	g16213		g18693	
OG0014484							g16521	g16521	g16521			g16521	g16521	g16521	g16521	g16521		g13634	
OG0014485							g16754	g16754	g16754			g16754	g16754	g16754	g16754	g16754		g17423	
OG0014486							g17173	g17173	g17173			g17173		g17173	g17173	g17173		g13894, g9349	
OG0014487							g17242	g17242	g17242			g17242	g17242	g17242	g17242	g17242		g18816	
OG0014488							g17243	g17243	g17243			g17243	g17243	g17243	g17243	g17243		g10212	
OG0014489							g17520	g17520	g17520			g17520	g17520	g17520	g17520	g17520		g12297	
OG0014490							g17671	g17671	g17671			g17671	g17671	g17671	g17671	g17671		g13638	
OG0014491							g17688	g17688	g17688			g17688	g17688	g17688	g17688	g17688		g2347	
OG0014492							g17713	g17713	g17713			g17713	g17713	g17713	g17713	g17713		g20534	
OG0014493							g17920	g17920	g17920			g17920	g17920	g17920	g17920	g17920		g17299	
OG0014494							g17990	g17990	g17990			g17990	g17990	g17990	g17990	g17990		g20140	
OG0014495							g17993	g17993	g17993			g17993	g17993	g17993	g17993	g17993		g13700	
OG0014496							g18257	g18257	g18257			g18257	g18257	g18257	g18257	g18257		g24113	
OG0014497							g18384	g18384	g18384			g18384	g18384	g18384	g18384	g18384		g25131	
OG0014498							g18454	g18454	g18454			g18454	g18454	g18454	g18454	g18454		g3857	
OG0014499							g18552	g18552	g18552			g18552	g18552	g18552	g18552	g18552		g23623	
OG0014500							g19063	g19063	g19063			g19063	g19063	g19063	g19063	g19063		g18193	
OG0014501							g19250	g19250	g19250			g19250	g19250	g19250	g19250	g19250		g9201	
OG0014502							g19299	g19299	g19299			g19299	g19299	g19299	g19299	g19299		g13649	
OG0014503							g19325	g19325	g19325			g19325	g19325	g19325	g19325	g19325		g19396	
OG0014504							g19700	g19700	g19700			g19700	g19700	g19700	g19700	g19700		g14888	
OG0014505							g19778	g19778	g19778			g19778	g19778	g19778	g19778	g19778		g23681	
OG0014506							g19958	g19958	g19958			g19958	g19958	g19958	g19958	g19958		g23898	
OG0014507							g20004	g20004	g20004			g20004	g20004	g20004	g20004	g20004		g20589	
OG0014508							g20041	g20041	g20041			g20041	g20041	g20041	g20041	g20041		g13152	
OG0014509							g20060	g20060	g20060			g20060	g20060	g20060	g20060	g20060		g8780	
OG0014510							g20087	g20087	g20087			g20087	g20087	g20087	g20087	g20087		g19809	
OG0014511							g20184	g20184	g20184			g20184	g20184	g20184	g20184	g20184		g16547	
OG0014512							g20374	g20374	g20374			g20374	g20374	g20374	g20374	g20374		g14166	
OG0014513							g20585	g20585	g20585			g20585	g20585	g20585	g20585	g20585		g12420	
OG0014514							g20600	g20600	g20600			g20600	g20600	g20600	g20600	g20600		g22520	
OG0014515							g20637	g20637	g20637			g20637	g20637	g20637	g20637	g20637		g19073	
OG0014516							g20665	g20665	g20665			g20665	g20665	g20665	g20665	g20665		g25373	
OG0014517							g20786	g20786	g20786			g20786		g20786	g20786	g20786		g17931, g18308	
OG0014518							g20829	g20829	g20829			g20829	g20829	g20829	g20829	g20829		g23561	
OG0014519							g20850	g20850	g20850			g20850	g20850	g20850	g20850	g20850		g19688	
OG0014520							g20897	g20897	g20897			g20897	g20897	g20897	g20897	g20897		g24339	
OG0014521							g20991	g20991	g20991			g20991	g20991	g20991	g20991	g20991		g7398	
OG0014522							g20992	g20992	g20992			g20992	g20992	g20992	g20992	g20992		g10235	
OG0014523							g21662	g21662	g21662			g21662	g21662	g21662	g21662	g21662		g16506	
OG0014524							g21802	g21802	g21802			g21802	g21802	g21802	g21802	g21802		g9043	
OG0014525							g22281	g22281	g22281			g22281	g22281	g22281	g22281	g22281		g22359	
OG0014526							g22424	g22424	g22424			g22424	g22424	g22424	g22424	g22424		g20115	
OG0014527							g22428	g22428	g22428			g22428	g22428	g22428	g22428	g22428		g12445	
OG0014528							g22444	g22444	g22444			g22444	g22444	g22444	g22444	g22444		g8238	
OG0014529							g22455	g22455	g22455			g22455	g22455	g22455	g22455	g22455		g19757	
OG0014530							g22459	g22459	g22459			g22459	g22459	g22459	g22459	g22459		g9427	
OG0014531							g22468	g22468	g22468			g22468	g22468	g22468	g22468	g22468		g19464	
OG0014532							g22472	g22472	g22472			g22472	g22472	g22472	g22472	g22472		g11299	
OG0014533							g22496	g22496	g22496			g22496	g22496	g22496	g22496	g22496		g24102	
OG0014534							g22543	g22543	g22543			g22543	g22543	g22543	g22543	g22543		g4389	
OG0014535							g22549	g22549	g22549			g22549	g22549	g22549	g22549	g22549		g24806	
OG0014536							g22869	g22869	g22869			g22869	g22869	g22869	g22869	g22869		g23958	
OG0014537							g22953	g22953	g22953			g22953	g22953	g22953	g22953	g22953		g13233	
OG0014538							g22998	g22998	g22998			g22998	g22998	g22998	g22998	g22998		g3084	
OG0014539							g23031	g23031	g23031			g23031	g23031	g23031	g23031	g23031		g21032	
OG0014540							g23046	g23046	g23046			g23046	g23046	g23046	g23046	g23046		g20475	
OG0014541							g23050	g23050	g23050			g23050	g23050	g23050	g23050	g23050		g25093	
OG0014542							g23064	g23064	g23064			g23064	g23064	g23064	g23064	g23064		g12697	
OG0014543							g23166	g23166	g23166			g23166	g23166	g23166	g23166	g23166		g12975	
OG0014544							g23180	g23180	g23180			g23180	g23180	g23180	g23180	g23180		g18077	
OG0014545							g23222	g23222	g23222			g23222	g23222	g23222	g23222	g23222		g11424	
OG0014546							g23228	g23228	g23228			g23228	g23228	g23228	g23228	g23228		g7400	
OG0014547							g23345	g23345	g23345			g23345	g23345	g23345	g23345	g23345		g17132	
OG0014548							g23354	g23354	g23354			g23354	g23354	g23354	g23354	g23354		g2027	
OG0014549							g23355	g23355	g23355			g23355	g23355	g23355	g23355	g23355		g23794	
OG0014550							g23376	g23376	g23376			g23376	g23376	g23376	g23376	g23376		g19285	
OG0014551							g23431	g23431	g23431			g23431	g23431	g23431	g23431	g23431		g7403	
OG0014552							g23637	g23637	g23637			g23637	g23637	g23637	g23637	g23637		g25647	
OG0014553							g23660	g23660	g23660			g23660	g23660	g23660	g23660	g23660		g25007	
OG0014554							g23709	g23709	g23709			g23709	g23709	g23709	g23709	g23709		g25194	
OG0014555							g23797	g23797	g23797			g23797	g23797	g23797	g23797	g23797		g16760	
OG0014556										g1811, g1810	g1810, g1811						g1810, g1811	g1811, g1810	g1810
OG0014557										g5909, g19908	g5909, g19908						g19908	g19908, g5909	g5909, g19908
OG0014558										g7226	g7226, g7225						g7225, g7226	g7226, g7225	g7226, g7225
OG0014559										g19987, g16124	g19987, g16124						g16124, g19987	g16124, g19987	g16124
OG0014560	g9	g9	g9							g11646	g11646						g11646	g11646	g11646
OG0014561	g82	g82	g82	g9025, g19538, g4590	mf_1680	g8937													
OG0014562	g1043, g140	g140, g1043	g1043, g140	g23440	mf_3863														
OG0014563	g310	g310	g310							g9469	g9469						g9469	g9469	g9469
OG0014564	g358	g358	g358							g18225	g18225						g18225	g18225	g18225
OG0014565	g364	g364	g364							g16552	g16552						g16552	g16552	g16552
OG0014566	g433	g433	g433							g16300	g16300						g16300	g16300	g16300
OG0014567	g512	g512	g512							g1733	g1733						g1733	g1733	g1733
OG0014568	g545	g545	g545							g19135	g19135						g19135	g19135	g19135
OG0014569	g618	g618	g618							g5135	g5135						g5135	g5135	g5135
OG0014570	g631	g631	g631							g14703	g14703						g14703	g14703	g14703
OG0014571	g647	g647	g647							g10245	g10245						g10245	g10245	g10245
OG0014572	g664	g664	g664							g16222	g16222						g16222	g16222	g16222
OG0014573	g907	g907	g907							g17154	g17154						g17154	g17154	g17154
OG0014574	g1020					g7810				g2204	g2204						g2204	g2204, g25641	g2204
OG0014575	g1143, g6086	g6086, g1143	g1143, g6086			g236												g25575	
OG0014576	g1154, g16832	g1154, g16832	g16832, g1154		mf_12694	g5697													
OG0014577	g21317, g1180	g21317, g1180	g1180, g21317		mf_2287													g24797	
OG0014578	g1208, g5950	g5950, g1208	g5950, g1208	g15168		g10917													
OG0014579	g1263	g1263	g1263							g7384	g7384						g7384	g7384	g7384
OG0014580	g17407, g1310	g17407, g1310	g1310, g17407	g18932	mf_10749														
OG0014581	g1566	g1566	g1566	g639, g15733	mf_12339	g8617												g20347	
OG0014582	g13868, g5135, g1842	g5135, g13868	g13868, g5135, g1842																
OG0014583	g1848	g1848				g2607				g15295	g15295						g15295	g15295	g15295
OG0014584	g2052, g11881	g11881, g2052	g11881, g2052			g8710							g10031						
OG0014585	g17570, g2224	g2224, g17570	g2224, g17570	g9499	mf_9491														
OG0014586	g2289	g2289	g2289							g16219	g16219						g16219	g16219	g16219
OG0014587	g2573	g2573	g2573							g1187	g1187						g1187	g1187	g1187
OG0014588	g3120	g3120	g3120							g9585	g9585						g9585	g9585	g9585
OG0014589	g3179	g3179	g3179							g10389	g10389						g10389	g10389	g10389
OG0014590	g3243, g15184	g3243, g15184	g3243, g15184	g18155		g13042													
OG0014591	g3445	g3445	g3445							g16313	g16313						g16313	g16313	g16313
OG0014592	g3496, g24695	g24695, g3496	g3496, g24695	g11220														g21424	
OG0014593	g3822	g3822	g3822							g7766	g7766						g7766	g7766	g7766
OG0014594	g4907, g3842	g3842, g4907	g3842, g4907	g6635		g11357													
OG0014595	g3918	g3918	g3918							g8701	g8701						g8701	g8701	g8701
OG0014596	g18853, g3977	g18853, g3977	g3977, g18853	g7592		g11066													
OG0014597	g4004	g4004	g4004							g15101	g15101						g15101	g15101	g15101
OG0014598	g21151, g4050	g4050	g4050	g26610, g22329, g28893	mf_3552														
OG0014599	g22788, g4079, g16801	g22788, g16801	g22788, g4079, g16801																
OG0014600	g4116	g4116	g4116							g10829	g10829						g10829	g10829	g10829
OG0014601	g4261	g4261	g4261							g6899	g6899						g6899	g6899	g6899
OG0014602	g4313	g4313	g4313							g16490	g16490						g16490	g16490	g16490
OG0014603	g4334	g4334	g4334							g195	g195						g195	g195	g195
OG0014604	g4406	g4406	g4406							g4292	g4292						g4292	g4292	g4292
OG0014605	g4478	g4478	g4478							g3719	g3719						g3719	g3719	g3719
OG0014606	g20409, g4511	g4511, g20409	g20409, g4511	g28825	mf_12281														
OG0014607	g4614	g4614	g4614							g8379	g8379						g8379	g8379	g8379
OG0014608	g4617, g18651	g4617, g18651	g4617, g18651		mf_4836										g7938				
OG0014609	g4680	g4680	g4680							g10098	g10098						g10098	g10098	g10098
OG0014610	g4713	g4713	g4713							g17749	g17749						g17749	g17749	g17749
OG0014611	g4725	g4725	g4725	g1762, g6785	mf_8924, mf_10002	g5709													
OG0014612	g4787	g4787	g4787	g14239, g23172, g9989	mf_4124	g13560													
OG0014613	g4852	g4852	g4852							g7655	g7655						g7655	g7655	g7655
OG0014614	g4899	g4899	g4899							g13599	g13599						g13599	g13599	g13599
OG0014615	g4973	g4973	g4973							g7238	g7238						g7238	g7238	g7238
OG0014616	g4979	g4979	g4979							g20125	g20125						g20125	g20125	g20125
OG0014617	g4994, g7515	g4994, g7515	g7515, g4994		mf_9565	g5723													
OG0014618	g5159	g5159	g5159							g6056	g6056						g6056	g6056	g6056
OG0014619	g5284	g5284	g5284							g19224	g19224						g19224	g19224	g19224
OG0014620	g5414	g5414	g5414							g10334	g10334						g10334	g10334	g10334
OG0014621	g5438, g23257						g17612	g17612				g17612	g17612	g17612		g17612			
OG0014622	g5505	g5505	g5505							g14942	g14942						g14942	g14942	g14942
OG0014623	g5524, g5522	g5522, g5524	g5522, g5524	g17988, g21510															
OG0014624	g25628, g16006, g5728	g16006, g5728	g5728, g16006	g14076															
OG0014625	g5769, g21450	g5769, g21450	g5769, g21450		mf_7029	g14308													
OG0014626	g5851, g13694	g5851, g13694	g5851, g13694	g27885	mf_9066														
OG0014627	g5903, g9376	g9376, g5903	g5903, g9376			g6965												g23155	
OG0014628	g5910			g27917						g4101	g4101						g4101	g22734, g4101	g4101
OG0014629	g5941	g5941	g5941							g13387	g13387						g13387	g13387	g13387
OG0014630	g5987, g17632	g17632, g5987	g5987, g17632		mf_14264	g13655													
OG0014631	g19647, g5988, g17633, g14963	g17633	g17633		mf_12419	g13656													
OG0014632	g6252	g6252	g6252							g5623	g5623						g5623	g5623	g5623
OG0014633	g6277	g6277	g6277							g16366	g16366						g16366	g16366	g16366
OG0014634	g6327	g6327	g6327							g14452	g14452						g14452	g14452	g14452
OG0014635	g6341	g6341	g6341							g10938	g10938						g10938	g10938	g10938
OG0014636	g6386	g6386	g6386	g13916						g15535							g15535	g15535	g15535
OG0014637	g6413	g6413	g6413							g9010	g9010						g9010	g9010	g9010
OG0014638	g7396, g6419	g6419, g7396	g6419, g7396	g22545		g7673													
OG0014639	g6608	g6608	g6608							g18131	g18131							g18131, g21353	g18131
OG0014640	g6953	g6953	g6953							g12901	g12901						g12901	g12901	g12901
OG0014641	g7247			g12587			g19543	g19543	g19543				g19543		g19543	g19543			
OG0014642	g7414	g7414	g7414							g19850	g19850						g19850	g19850	g19850
OG0014643	g7416	g7416	g7416							g17272	g17272						g17272	g17272	g17272
OG0014644	g7509	g7509	g7509							g17463	g17463						g17463	g17463	g17463
OG0014645	g7511	g7511	g7511							g3135	g3135						g3135	g3135	g3135
OG0014646	g7562		g7562	g4788						g9998	g9998						g9998	g9998	g9998
OG0014647	g7803	g7803	g7803							g1228	g1228						g1228	g1228	g1228
OG0014648	g7821	g7821		g3132, g3128	mf_12386, mf_8949	g5731, g13278													
OG0014649	g7917	g7917	g7917							g20105	g20105						g20105	g20105	g20105
OG0014650	g7976	g7976	g7976							g11158	g11158						g11158	g11158	g11158
OG0014651	g7988	g7988	g7988							g19163	g19163						g19163	g19163	g19163
OG0014652	g8087	g8087	g8087							g4240	g4240						g4240	g4240	g4240
OG0014653	g8171	g8171	g8171							g12292	g12292						g12292	g12292	g12292
OG0014654	g8226	g8226	g8226							g15189	g15189						g15189	g15189	g15189
OG0014655	g8273	g8273	g8273							g12814	g12814						g12814	g12814	g12814
OG0014656	g8276	g8276	g8276							g12811	g12811						g12811	g12811	g12811
OG0014657	g8349	g8349	g8349	g14456, g4524, g8763		g8715												g21538	
OG0014658	g21076, g8415	g8415, g21076	g8415, g21076	g15049		g3841													
OG0014659	g8494	g8494	g8494							g10675	g10675						g10675	g10675	g10675
OG0014660	g8588	g8588	g8588							g19964	g19964						g19964	g19964	g19964
OG0014661	g8592	g8592	g8592	g12838, g534	mf_2197, mf_9495	g1573													
OG0014662	g8620	g8620	g8620							g11983	g11983						g11983	g11983	g11983
OG0014663	g12616, g9143	g12616, g9143	g9143, g12616	g8736, g17813															
OG0014664	g10849, g9219	g9219, g10849	g10849, g9219	g27198	mf_4325														
OG0014665	g9273	g9273	g7486	g27974						g17863							g17863	g17863	g17863
OG0014666	g9299	g9299	g9299							g10075	g10075						g10075	g10075	g10075
OG0014667	g9307	g9307	g9307							g12414	g12414						g12414	g12414	g12414
OG0014668	g9537	g9537	g9537	g68, g2753	mf_10422, mf_13120	g1344													
OG0014669	g9543	g9543	g9543							g10204	g10204						g10204	g10204	g10204
OG0014670	g9574	g9574	g9574							g18348	g18348						g18348	g18348	g18348
OG0014671	g9594	g9594	g9594							g9721	g9721						g9721	g9721	g9721
OG0014672	g9718	g9718	g9718							g5558	g5558						g5558	g5558	g5558
OG0014673	g9748	g9748	g9748	g26878, g1052	mf_12376, mf_8982													g6488	
OG0014674	g9912	g9912	g9912							g20030	g20030						g20030	g20030	g20030
OG0014675	g9928	g9928	g9928							g17624	g17624						g17624	g17624	g17624
OG0014676	g9945	g9945	g9945							g15854	g15854						g15854	g15854	g15854
OG0014677	g10138, g15202, g26764	g9275, g26764	g26764		mf_14156, mf_12558														
OG0014678	g10144	g10144	g10144							g19983	g19983						g19983	g19983	g19983
OG0014679	g10264	g10264	g10264							g19324	g19324						g19324	g19324	g19324
OG0014680	g15484, g10380	g15484, g10380	g15484, g10380	g23843, g23052															
OG0014681	g10573	g10573	g10573							g4756	g4756						g4756	g4756	g4756
OG0014682	g10656	g10656	g10656							g7411	g7411						g7411	g7411	g7411
OG0014683	g10671	g10671	g5386							g14253	g14253						g14253	g14253	g14253
OG0014684	g10709	g10709	g10709							g7138	g7138						g7138	g7138	g7138
OG0014685	g10722	g10722	g10722							g5296	g5296						g5296	g5296	g5296
OG0014686	g10954	g10954	g10954							g12284	g12284						g12284	g12284	g12284
OG0014687	g10955	g10955	g10955							g12285	g12285						g12285	g12285	g12285
OG0014688	g11101	g11101		g30616						g7454	g7454						g7454	g7454	g7454
OG0014689	g11217, g14073	g14073, g11217	g11217, g15414		mf_5934, mf_4679														
OG0014690	g11224	g11224	g11224							g18462	g18462						g18462	g18462	g18462
OG0014691	g11246	g11246		g20366						g18780	g18780						g18780	g18780	g18780
OG0014692	g11257, g15074	g15074, g11257	g15074, g11257		mf_436	g1778													
OG0014693	g11281	g11281	g11281							g1709	g1709						g1709	g1709	g1709
OG0014694	g11710	g11710	g11710							g7966	g7966						g7966	g7966	g7966
OG0014695	g26319, g26607, g11717	g26319, g26607	g26319, g26607		mf_5280														
OG0014696	g11929	g11929	g11929							g5067	g5067						g5067	g5067	g5067
OG0014697	g11964	g11964	g11964							g7483	g7483						g7483	g7483	g7483
OG0014698	g11986	g11986	g11986							g12576	g12576						g12576	g12576	g12576
OG0014699	g12072	g12072	g12072							g17148	g17148						g17148	g17148	g17148
OG0014700	g12195	g12195	g12195							g15375	g15375						g15375	g15375	g15375
OG0014701	g12205	g12205	g12205							g252	g252						g252	g252	g252
OG0014702	g16531, g12302	g16531	g16531, g12302	g22648	mf_9097, mf_545														
OG0014703	g12304	g12304	g12304	g29529	mf_10464, mf_3824	g234, g1203													
OG0014704	g12398	g12398	g12398							g2868	g2868						g2868	g2868	g2868
OG0014705	g12469	g12469	g12469	g25301	mf_9595, mf_13378, mf_8653, mf_13817														
OG0014706	g12577		g12577	g30323						g10278	g10278						g10278	g10278	g10278
OG0014707	g12606	g12606	g12606							g5236	g5236						g5236	g5236	g5236
OG0014708	g12730	g12730	g12730							g17270	g17270						g17270	g17270	g17270
OG0014709	g12815	g12815	g12815							g3093	g3093						g3093	g3093	g3093
OG0014710	g12977	g12977	g12977							g803	g803						g803	g803	g803
OG0014711	g13035, g13036	g13035	g13035	g10141, g10144	mf_14344	g6940													
OG0014712	g13116	g13116	g13116							g12163	g12163						g12163	g12163	g12163
OG0014713	g13169	g13169	g13169							g16503	g16503						g16503	g16503	g16503
OG0014714	g13343	g13343	g13343							g24	g24						g24	g24	g24
OG0014715	g13533	g13533	g13533							g14719	g14719						g14719	g14719	g14719
OG0014716	g4419, g13583	g4419, g13583	g13583, g4419	g26979		g13119													
OG0014717	g13660	g13660	g13660							g3738							g3738	g3738, g21366	g3738
OG0014718	g13747	g13747	g13747							g7905	g7905						g7905	g7905	g7905
OG0014719	g13834	g13834	g13834		mf_8063, mf_312, mf_10359, mf_14868, mf_11152														
OG0014720	g13956	g13956		g9653						g11184	g11184						g11184	g11184	g11184
OG0014721	g14071	g14071	g14071							g9158	g9158						g9158	g9158	g9158
OG0014722	g14075	g14075	g14075							g13042	g13042						g13042	g13042	g13042
OG0014723	g14156	g14156	g14156							g6131	g6131						g6131	g6131	g6131
OG0014724	g14198	g14198	g14198	g937, g19480	mf_104, mf_14120													g23607	
OG0014725	g14239	g14239	g14239							g5687	g5687						g5687	g5687	g5687
OG0014726	g14504	g14504	g14504							g18945	g18945						g18945	g18945	g18945
OG0014727	g14527	g14527	g14527							g17578	g17578						g17578	g17578	g17578
OG0014728	g14564	g14564	g14564							g1128	g1128						g1128	g1128	g1128
OG0014729	g14731	g14731	g14731							g15297	g15297						g15297	g15297	g15297
OG0014730	g14752	g14752	g14752							g1839	g1839						g1839	g1839	g1839
OG0014731	g21658, g14815	g21658, g14815	g21658, g14815		mf_4411											g23516			
OG0014732	g14859	g14859	g14859							g17573	g17573						g17573	g17573	g17573
OG0014733	g15009	g15009	g15009							g19844	g19844						g19844	g19844	g19844
OG0014734	g15025	g15025	g15025							g2832	g2832						g2832	g2832	g2832
OG0014735	g15071	g15071	g15071	g15725				g12063	g12063					g12063	g12063				
OG0014736	g15090	g15090	g15090							g1633	g1633						g1633	g1633	g1633
OG0014737	g15157	g15157	g15157							g17479	g17479						g17479	g17479	g17479
OG0014738	g15346	g15346	g15346							g10947	g10947						g10947	g10947	g10947
OG0014739	g15419	g15419	g15419							g1770	g1770						g1770	g1770	g1770
OG0014740	g15465	g15465	g15465							g498	g498						g498	g498	g498
OG0014741	g15540	g15540	g15540							g4978	g4978						g4978	g4978	g4978
OG0014742	g15547	g15547	g15547							g14118	g14118						g14118	g14118	g14118
OG0014743	g15579	g15579	g15579							g16071	g16071						g16071	g16071	g16071
OG0014744	g15598	g15598	g15598							g3115	g3115						g3115	g3115	g3115
OG0014745	g15614	g10548	g15614							g11942	g11942						g11942	g11942	g11942
OG0014746	g15722	g15722	g15722							g2200	g2200						g2200	g2200	g2200
OG0014747	g15854, g15855	g15854, g15855	g15855, g15854			g9093, g9095													
OG0014748	g15876, g20849	g15876, g20849	g20849, g15876		mf_8616	g2070													
OG0014749	g15990	g15990	g15990							g10695	g10695						g10695	g10695	g10695
OG0014750	g16105	g16105	g16105							g6617	g6617						g6617	g6617	g6617
OG0014751	g16197	g16197	g16197							g5144	g5144						g5144	g5144	g5144
OG0014752	g16316	g16316	g16316							g944	g944						g944	g944	g944
OG0014753	g16343		g16343		mf_7666					g12544	g12544						g12544	g12544	g12544
OG0014754	g16454, g27975	g16454, g27975	g16454	g10156, g26213														g20762	
OG0014755	g16491	g16491	g16491							g15487	g15487						g15487	g15487	g15487
OG0014756	g16725	g16725								g14800	g14800						g14800	g14800, g20424	g14800
OG0014757	g16727	g16727	g16727							g18222	g18222						g18222	g18222	g18222
OG0014758	g16845	g16845	g16845							g19012	g19012						g19012	g19012	g19012
OG0014759	g16892	g16892, g20333								g15869	g15869						g15869	g15869	g15869
OG0014760	g16937	g16937	g16937							g4050	g4050						g4050	g4050	g4050
OG0014761	g17071	g17071	g17071							g6237	g6237						g6237	g6237	g6237
OG0014762	g17203	g17203	g17203							g8044	g8044						g8044	g8044	g8044
OG0014763	g17211	g17211	g17211							g16774	g16774						g16774	g16774	g16774
OG0014764	g20856, g17376	g20856, g17376	g20856, g17376															g22583, g22584	
OG0014765	g17498, g17497	g17498, g17497	g17497, g17498		mf_2876													g20678	
OG0014766	g17502	g17502	g17502	g3749	mf_3903, mf_8795	g8093												g21203	
OG0014767	g17520			g11061		g10143				g17708	g17708						g17708	g17708	g17708
OG0014768	g17524	g17524	g17524							g18851	g18851						g18851	g18851	g18851
OG0014769	g17620	g17620	g17620							g20201	g20201						g20201	g20201	g20201
OG0014770	g17643	g17643	g17643, g13889		mf_3284, mf_9241	g9845												g23100	
OG0014771	g17676	g17676	g17676							g18190	g18190						g18190	g18190	g18190
OG0014772	g17689	g17689	g17689							g7060	g7060						g7060	g7060	g7060
OG0014773	g21269, g22131, g17809	g21269	g17809, g19276	g13971						g5332									
OG0014774	g17922, g26065	g26065	g26065	g20199, g7193	mf_4291	g14119													
OG0014775	g21400, g17967	g21400, g17967	g17967		mf_10138, mf_8252	g13014													
OG0014776	g18100	g18100	g18100							g3260	g3260						g3260	g3260	g3260
OG0014777	g28152, g18106	g28152, g18106	g28152, g18106	g23159		g7615													
OG0014778	g18224	g18224	g18224							g7959	g7959						g7959	g7959	g7959
OG0014779	g18225	g18225	g18225							g7960	g7960						g7960	g7960	g7960
OG0014780	g23125, g18319	g18319, g23125	g23125, g18319									g7549		g7549					
OG0014781	g18456	g18456	g18456							g19581	g19581						g19581	g19581	g19581
OG0014782	g18619	g18619	g18619							g16753	g16753						g16753	g16753	g16753
OG0014783	g18626	g18626	g18626							g14932	g14932						g14932	g14932	g14932
OG0014784	g18691	g18691	g18691	g27303						g14133							g14133	g14133	g14133
OG0014785	g18794	g18794	g18794							g16248	g16248						g16248	g16248	g16248
OG0014786	g19006, g23548	g23548, g19006	g19006, g23548	g21500		g10569													
OG0014787	g19020	g19020	g19020							g13061	g13061						g13061	g13061	g13061
OG0014788	g19053	g19053	g19053							g5744	g5744						g5744	g5744	g5744
OG0014789	g19245	g19245	g19245							g17561	g17561						g17561	g17561	g17561
OG0014790	g19255		g19255	g12279						g14387	g14387						g14387	g14387	g14387
OG0014791	g19316	g19316	g19316							g15866	g15866						g15866	g15866	g15866
OG0014792	g19322	g19322	g19322							g4056	g4056						g4056	g4056	g4056
OG0014793	g19324	g19324	g19324							g14863	g14863						g14863	g14863	g14863
OG0014794	g19346	g19346	g19346	g2539, g872	mf_1606, mf_13633	g13985													
OG0014795	g19357	g19357	g19357							g7625	g7625						g7625	g7625	g7625
OG0014796	g19457	g19457	g19457							g9600	g9600						g9600	g9600	g9600
OG0014797	g19480, g19478	g19480, g19478	g19478, g19480	g20080, g1935															
OG0014798	g19576	g19576	g19576							g17354	g17354						g17354	g17354	g17354
OG0014799	g19678, g19679	g19679, g19678	g19678		mf_13002													g22581, g22582	
OG0014800	g19690				mf_9473	g8782				g13238	g13238						g13238	g13238	g13238
OG0014801	g19963	g19963	g19963							g9455	g9455						g9455	g9455	g9455
OG0014802	g20097	g20097	g20097							g7276	g7276						g7276	g7276	g7276
OG0014803	g20124			g12647, g19587						g17002	g17002						g17002	g17002	g17002
