	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0024107	g29726	g29726	g29726	g18830		g7767													
OG0024108	g29754	g29754	g29754	g25474	mf_7266														
OG0024109	g29758				mf_778	g5913	g7863	g7863											
OG0024110	g29801	g29801	g29801	g24685, g28621															
OG0024111	g29807	g29807	g29807	g17906										g19410					
OG0024112	g29835	g29835	g29835	g7578, g9015															
OG0024113	g29958	g29958	g29958	g1399, g14753															
OG0024114	g30056	g30056	g30056	g26345														g24333	
OG0024115	g30210	g30210	g30210			g1241												g23743	
OG0024116	g131	g131	g131	g17314, g17315															
OG0024117	g278									g15990							g15990	g15990	g15990
OG0024118	g285	g285	g285	g19288														g16060	
OG0024119	g587	g587	g587			g11988												g2929	
OG0024120	g591	g591	g591		mf_8711													g23050	
OG0024121	g668	g668		g17529										g16649		g16649			
OG0024122	g742	g742	g742	g11741														g8381	
OG0024123	g776	g776	g776			g9336												g22818	
OG0024124	g861		g9791			g7617												g5677, g15047	
OG0024125	g873, g19283	g873	g873	g27286															
OG0024126	g893	g893	g893	g15750		g8332													
OG0024127	g1072	g1072	g1072	g13647														g15383	
OG0024128	g1144, g6087	g19874, g6087	g6087																
OG0024129	g1170	g1170	g1170															g12297, g17213	
OG0024130	g1243, g12075	g12075	g1243, g12075																
OG0024131	g1407	g1407	g1407	g26759		g14060													
OG0024132	g1431	g1431	g1431	g11857														g23362	
OG0024133	g1472			g28408, g6413, g22035		g6403													
OG0024134	g1663	g1663	g1663			g7669												g24406	
OG0024135	g2213	g2213	g2213			g5854												g25212	
OG0024136	g2290	g2290	g2290	g18238														g16218	
OG0024137	g2474, g2473	g2473, g2474	g2474																
OG0024138	g2975, g2976	g2976	g2976	g19131															
OG0024139	g3204, g14028	g3204	g3204, g14028																
OG0024140	g3582	g3582	g3582	g23050														g7801	
OG0024141	g3632	g3632	g3632	g20989		g11915													
OG0024142	g3701	g26410, g3701	g3701, g26410																
OG0024143	g3814	g3814	g3814	g16916, g22357															
OG0024144	g9712, g3952	g3952	g3952			g7619													
OG0024145	g4301	g4301	g4301															g6805, g11578	
OG0024146	g4342	g4342	g4342	g29738		g3892													
OG0024147	g4368	g4368	g4368	g23704														g19033	
OG0024148	g4400	g4400	g4400	g24132, g20258															
OG0024149	g26551, g4453	g26551	g26551			g10974													
OG0024150	g4497	g4497	g4497	g15340		g1289													
OG0024151	g4501	g4501	g4501	g28003		g1276													
OG0024152	g4567	g4567	g4567	g5949		g1465													
OG0024153	g4705	g4705	g4705															g25509, g18362	
OG0024154	g4729	g4729	g4729	g28299		g1155													
OG0024155	g4757	g4757	g4757			g12670												g23357	
OG0024156	g5201	g5201	g5201	g13510		g7761													
OG0024157	g5293	g5293	g5293	g6048		g11877													
OG0024158	g5301	g5301	g5301	g15238, g15055															
OG0024159	g5553	g5553	g5553	g8489, g23382															
OG0024160	g5555	g5555	g5555	g9843														g14792	
OG0024161	g5714	g5714	g5714	g3861														g12124	
OG0024162	g5772	g5772	g5772	g19342		g12631													
OG0024163	g5809	g5809	g5809	g19274		g10514													
OG0024164	g5818	g14819, g5818	g5818			g7356													
OG0024165	g5869	g5869	g5869	g24460		g5677													
OG0024166	g6360		g6360	g4026		g7234												g24639	
OG0024167	g6653	g6653	g6653			g1715												g18673	
OG0024168	g6732	g6732	g6732	g22224		g2006													
OG0024169	g6809	g6809	g6809	g30420														g12175	
OG0024170	g7007	g7007	g7007	g29023														g10967	
OG0024171	g23260, g7062	g23260	g23260													g20428			
OG0024172	g7360	g7360	g7360	g25157														g23604	
OG0024173	g7390	g7390	g7390	g29891														g7124	
OG0024174	g7525	g7525	g7525															g2197, g12962	
OG0024175	g7666	g7666	g7666	g24233, g24234															
OG0024176	g7785, g20897	g7785		g14989														g4935	
OG0024177	g7863	g7863	g7863													g21174		g18922	
OG0024178	g7929	g7929	g7929			g13361												g6330	
OG0024179	g8054	g8054	g8054	g4801														g21469	
OG0024180	g8148	g8148	g8148													g24699		g9364	
OG0024181	g8263		g8263	g6168		g13825												g10748	
OG0024182	g8364	g8364	g8364	g7291														g14083	
OG0024183	g8382	g8382, g3605	g8382			g13565													
OG0024184	g9109	g9109	g9109		mf_6041	g9599													
OG0024185	g9171	g9171	g9171			g5660												g11737	
OG0024186	g9358		g9358						g324			g324			g324				
OG0024187	g9730	g9730	g9730	g21099														g6071	
OG0024188	g10221	g10221	g10221			g9757												g18802	
OG0024189	g10334	g10334	g10334	g18636														g15307	
OG0024190	g10339	g10339	g10339	g10619		g7457													
OG0024191	g20607, g10400	g20607	g20607			g1943													
OG0024192	g10466, g14922	g14922	g14922	g7797															
OG0024193	g10526	g10526	g10526	g30660	mf_8457														
OG0024194	g10840	g10840	g10840	g15979												g18735			
OG0024195	g10902	g10902	g10902							g9530								g9530	
OG0024196	g11253	g11253	g11253															g21976, g20553	
OG0024197	g11268, g11266	g11266	g11268, g11266																
OG0024198	g11298	g11298	g11298	g14888		g10447													
OG0024199	g21781, g11300	g21781	g21781, g11300																
OG0024200	g11697	g11697	g11697	g23734, g8028															
OG0024201	g11783	g11783	g11783															g20537, g1331	
OG0024202	g11876, g24416	g24416	g24416															g20831	
OG0024203	g11922	g11922	g11922			g3670												g5467	
OG0024204	g12109	g12109	g12109		mf_4142	g11613													
OG0024205	g12241									g12060	g12060						g12060	g12060	
OG0024206	g12311	g12311	g12311	g9488, g18521															
OG0024207	g12530, g23416	g12530	g12530															g22288	
OG0024208	g12774	g12774	g12774	g6881		g14258													
OG0024209	g12813	g12813	g12813															g15634, g5974	
OG0024210	g13128, g13459	g13128, g13459	g13459																
OG0024211	g13674	g7161, g13674	g13674, g7161																
OG0024212	g13685		g13685	g3225							g18136						g18136		
OG0024213	g13796	g13796, g24069	g13796			g8249													
OG0024214	g13809	g13809	g13809			g8236												g18310	
OG0024215	g13926	g13926	g13926	g9485														g5116	
OG0024216	g13964	g13964	g13964													g21366		g24401	
OG0024217	g14139	g14139	g14139			g4273												g21529	
OG0024218	g14495	g14495	g14495	g27202		g4043													
OG0024219	g14628	g14628	g14628	g18052														g17510	
OG0024220	g15012	g15012	g15012															g4088, g13836	
OG0024221	g15234	g15234	g15234	g18308														g13370	
OG0024222	g15425	g15425	g15425															g17997, g17554	
OG0024223	g15498	g15498	g15498	g24510, g10690															
OG0024224	g15557	g15557	g15557	g20326														g18577	
OG0024225	g15714	g15714	g15714						g9918						g9918				
OG0024226	g16220	g16220	g16220		mf_12881	g10133													
OG0024227	g16244	g16244	g16244	g2014														g722	
OG0024228	g16286	g16286	g16286			g4624												g13911	
OG0024229	g16585	g16585	g16585															g383, g16001	
OG0024230	g16590	g16590	g16590	g1039		g229													
OG0024231	g16614	g16614	g16614	g15848														g547	
OG0024232	g20085, g16865	g16865	g16865, g20085																
OG0024233	g16869	g16869	g16869	g27420														g21997	
OG0024234	g17105	g17105	g17105	g20936	mf_3637														
OG0024235	g17145	g17145	g17145			g10292										g21344			
OG0024236	g17191	g17191	g17191	g23639, g20074															
OG0024237	g17272	g17272	g17272	g27757														g18168	
OG0024238	g17788	g17788	g17788	g15025, g17590															
OG0024239	g17828	g17828	g17828	g21775														g16233	
OG0024240	g17843	g17843	g17843	g5991	mf_13799														
OG0024241	g17973	g17973	g17973													g14192, g14193			
OG0024242	g18153	g18153	g18153	g12305		g4388													
OG0024243	g18159, g23073	g18159	g23073, g18159																
OG0024244	g18212	g18212	g18212	g15668, g11718															
OG0024245	g18308	g18308	g18308			g4851												g8684	
OG0024246	g18316	g18316	g18316	g15260		g298													
OG0024247	g18352	g18352	g18352															g17387, g17388	
OG0024248	g18418	g18418	g18418	g24168												g20123			
OG0024249	g18440	g18440	g18440	g16384														g23723	
OG0024250	g18708	g18708	g18708										g18341			g18341			
OG0024251	g18917	g18917	g18917	g11515														g12976	
OG0024252	g18935	g18935	g18935	g19681														g12885	
OG0024253	g18978	g18978	g18978	g30613														g16533	
OG0024254	g18994	g18994	g18994	g22212, g11028															
OG0024255	g19362	g19362	g19362															g9775, g18472	
OG0024256	g19484	g19484, g25971	g19484															g21304	
OG0024257	g19501	g19501	g19501	g30647		g10794													
OG0024258	g19518	g19518	g19518	g11020		g2667													
OG0024259	g19643	g19643	g19643	g21900		g7808													
OG0024260	g19669	g19669	g19669	g30746	mf_5419														
OG0024261	g19874				mf_13478	g237, g12242												g24079	
OG0024262	g19925	g19925	g19925															g2902, g3193	
OG0024263	g19952	g19952	g19952	g27327, g3961															
OG0024264	g19990	g19990	g19990	g24450												g15945			
OG0024265	g20219	g15442, g20219	g20219															g12316	
OG0024266	g20413	g20413	g20413	g9746		g10896													
OG0024267	g20525	g20525	g20525	g16079														g19873	
OG0024268	g20529	g20529	g20529	g28883		g3831													
OG0024269	g20579	g20579	g20579	g8943														g3571	
OG0024270	g20666	g20666	g20666	g29019														g18840	
OG0024271	g20703	g20703	g20703			g13297												g16098	
OG0024272	g20759	g20759	g20759	g14818, g7925															
OG0024273	g20764	g20764	g20764	g3784	mf_11571														
OG0024274	g22365, g20805	g20805	g22365, g20805																
OG0024275	g21041	g21041	g21041															g15668, g18737	
OG0024276	g21201	g21201	g21201															g16580, g4888	
OG0024277	g21352	g21352	g21352		mf_4730	g12184													
OG0024278	g21459	g21459	g21459	g14327		g7984													
OG0024279	g21547	g21547	g21547	g3513, g23066															
OG0024280	g21625	g21625	g21625															g4326, g24765	
OG0024281	g21668	g21668	g21668	g8438		g5568													
OG0024282	g21860	g21860	g21860	g15323														g25452	
OG0024283	g21872	g21872	g21872															g18685, g23269	
OG0024284	g21935	g21935	g21935													g24432		g9918	
OG0024285	g22056	g22056	g22056	g16610														g16934	
OG0024286	g22202	g22202	g22202	g1635												g24094			
OG0024287	g22258	g22258	g22258															g17884, g17524	
OG0024288	g22431	g22431	g22431	g10699												g20922			
OG0024289	g22590	g22590	g22590		mf_11420	g4418													
OG0024290	g22683	g22683	g22683	g24698, g24433															
OG0024291	g22933	g22933	g22933															g13533, g13532	
OG0024292	g22975	g22975	g22975			g1141												g10558	
OG0024293	g23220	g23220	g23220	g27621														g5302	
OG0024294	g23321	g23321	g23321	g19268, g19267															
OG0024295	g23323	g23323	g23323	g11142		g6422													
OG0024296	g23396	g23396	g23396	g17594, g24443															
OG0024297	g23451	g23451	g23451	g6479														g17782	
OG0024298	g23642	g23642	g23642															g14731, g2518	
OG0024299	g24200	g12480	g12480		mf_4664													g24670	
OG0024300	g24398	g24398	g24398	g16010														g22882	
OG0024301	g24511	g24511	g24511	g6093														g25253	
OG0024302	g24527	g24527	g24527	g19565														g8378	
OG0024303	g24743	g24743	g24743			g12162												g22660	
OG0024304	g24887	g24887	g24887	g24965		g5137													
OG0024305	g24971	g24971	g24971															g17811, g20798	
OG0024306	g25008	g25008	g25008	g28004, g23537															
OG0024307	g25280	g25280	g25280	g12517														g7340	
OG0024308	g25352	g25352	g25352	g11948														g12851	
OG0024309	g25365	g25365	g25365	g5401												g24257			
OG0024310	g25529	g25529	g25529	g16197														g6625	
OG0024311	g25634	g25634		g26879	mf_3999				g8306										
OG0024312	g25831	g25831	g25831	g15406														g15190	
OG0024313	g25906	g25906	g25906													g17011		g8135	
OG0024314	g25939	g25939	g25939	g1778														g5751	
OG0024315	g26018	g26018	g26018															g20929, g5186	
OG0024316	g26122	g26122	g26122	g21890														g20252	
OG0024317	g26362	g26362	g26362	g13168, g9618															
OG0024318	g26547			g14020, g20563, g7583															g6747
OG0024319	g26591	g26591	g26591	g29678														g18705	
OG0024320	g26909	g26909	g26909	g13381														g18004	
OG0024321	g27032	g27032	g27032			g6618												g8489	
OG0024322	g27042	g27042	g27042	g18035												g19918			
OG0024323	g27139	g27139	g27139															g14716, g20296	
OG0024324	g27167	g27167	g27167															g21740, g10815	
OG0024325	g27286	g27286	g27286	g26789														g3266	
OG0024326	g27574	g27574	g27574	g30390														g8162	
OG0024327	g27650	g27650	g27650	g7332		g1021													
OG0024328	g27757	g27757	g27757	g18257, g9194															
OG0024329	g27797	g27797	g27797	g25719		g4069													
OG0024330	g27918	g27918	g27918	g6770		g1253													
OG0024331	g28139	g28139	g28139	g28860														g23291	
OG0024332	g28203	g28203	g28203															g24678, g23508	
OG0024333	g28209	g28209	g28209	g334														g22117	
OG0024334	g28256	g28256	g28256	g18513, g22297															
OG0024335	g28359	g28359	g28359	g14137														g25283	
OG0024336	g28427	g28427	g28427										g23782			g23782			
OG0024337	g28437	g28437	g28437	g11799														g18152	
OG0024338	g28579	g28579	g28579	g23044														g16792	
OG0024339	g28678	g28678	g28678															g7414, g5284	
OG0024340	g28868	g28868	g28868	g17591														g7148	
OG0024341	g28960	g28960	g28960	g3340	mf_8401														
OG0024342	g28965	g28965	g28965	g27819														g294	
OG0024343	g29189	g29189	g29189	g14024, g14021															
OG0024344	g29283	g29283	g29283	g19806														g3820	
OG0024345	g29468	g29468	g29468	g6866, g12693															
OG0024346	g29493	g29493	g29493	g22558														g17583	
OG0024347	g29504	g29504	g29504	g28575	mf_7200														
OG0024348	g29656	g29656	g29656													g23977		g3064	
OG0024349	g29657	g29657	g29657	g26427														g24299	
OG0024350	g29826	g29826	g29826	g2453												g24160			
OG0024351	g29991	g29991	g29991			g11003												g24435	
OG0024352	g30231	g30231	g30231			g8199												g11756	
OG0024353	g30246	g30246	g30246	g13023														g1530	
OG0024354		g522	g522	g15889	mf_14454	g12661													
OG0024355		g614	g614	g11979, g18704	mf_2193														
OG0024356		g26951, g1116									g13160							g13160	g13160
OG0024357		g1567				g11965		g21528				g21528		g21528					
OG0024358		g2504	g2504	g30481	mf_9351	g11472													
OG0024359		g12544, g2651	g12544			g13955, g5027													
OG0024360		g3133		g19966, g12968	mf_5711													g25558	
OG0024361		g3269							g13248				g13248		g13248	g13248			
OG0024362		g3616	g15342	g27940						g11358	g11358								
OG0024363		g4220	g4220	g11013, g8485	mf_1210														
OG0024364		g4885	g10494, g4885								g1905							g1905	
OG0024365		g5394		g20436, g9063, g18291														g19174	
OG0024366		g5413								g10333							g10333	g10333	g10333
OG0024367		g5891	g5891	g27808, g19139, g3985															
OG0024368		g6552	g2835								g9452						g9452		g9452
OG0024369		g6662	g6662							g10632	g10632								g10632
OG0024370		g6759								g3788	g3788							g3788	g3788
OG0024371		g7353		g29517						g11493	g11493						g11493		
OG0024372		g8145		g7409							g4092						g4092		g4092
OG0024373		g8572	g8572	g7640, g12559		g14297													
OG0024374		g8951								g2548	g2548						g2548	g2548	
OG0024375		g9841	g9841			g2927, g10586												g25125	
OG0024376		g10176, g23874	g23874													g17672		g15111	
OG0024377		g10277	g10277	g27700, g27437	mf_11876														
OG0024378		g10793								g11371	g11371						g11371		g11371
OG0024379		g11090								g5656	g5656						g5656		g5656
OG0024380		g11255		g26025		g8276					g12909		g13323						
OG0024381		g11696	g11696							g17540							g17540		g17540
OG0024382		g11718		g329, g26426	mf_12121													g22512	
OG0024383		g11757		g6263	mf_10363, mf_14147	g9966													
OG0024384		g18461, g13033				g6938							g13279					g22716	
OG0024385		g13082									g15093						g15093	g15093	g15093
OG0024386		g13334		g29916, g18478	mf_13303	g12707													
OG0024387		g13879								g20037	g20037						g20037		g20037
OG0024388		g14141	g14141	g19425						g16188								g25108	
OG0024389		g15039, g22002, g18213	g22002, g18213																
OG0024390		g15244									g17170						g17170	g17170	g17170
OG0024391		g15830	g15830	g15935	mf_7494								g16029						
OG0024392		g16053								g18275							g18275	g18275	g18275
OG0024393		g16108	g16108								g13207						g13207	g13207	
OG0024394		g16600								g6727	g6727						g6727		g6727
OG0024395		g16661								g12300	g12300						g12300		g12300
OG0024396		g17228			mf_4671, mf_5208, mf_8280, mf_10566														
OG0024397		g19443								g11617	g18160							g11617	g11617
OG0024398		g19587								g5277	g5277					g23980			g5277
OG0024399		g19693								g15350	g15350						g15350	g15350	
OG0024400		g23835		g28231	mf_11325													g5962, g8423	
OG0024401		g24610	g24610	g18775	mf_6380	g9635													
OG0024402		g24795	g24795	g11210					g11141				g11141						
OG0024403		g24964	g24964	g22779, g27124	mf_3714														
OG0024404		g25976	g25976		mf_12836	g7764												g16338	
OG0024405		g26095								g18813							g18813	g18813	g18813
OG0024406		g26596								g17953	g17953						g17953		g17953
OG0024407		g26613								g19439							g19439	g19439	g19439
OG0024408		g26980	g26980	g25840, g5359, g24839															
OG0024409		g257		g289		g7573		g5198						g5198					
OG0024410		g5097		g30112		g2631												g13791, g12431	
OG0024411		g6718	g6718	g1307, g15679		g330													
OG0024412		g6792	g6792	g17506		g2285, g3074													
OG0024413		g8345			mf_3213	g11157						g3412		g3412					
OG0024414		g9352	g9352, g14903, g9351	g6587															
OG0024415		g9372	g9372	g26782													g12212		g12212
OG0024416		g17471								g16338	g16338						g16338		g16338
OG0024417		g25275								g7342	g7342						g7342		g7342
OG0024418		g871		g22106		g10841, g2223												g21784	
OG0024419		g3762	g3762	g21425, g18794, g17396															
OG0024420		g9390				g11611		g9552				g9552		g9552					
OG0024421		g12603	g12603	g20070, g23548	mf_3933														
OG0024422		g17781	g17781					g21303						g21303				g20474	
OG0024423			g1530	g26784, g10512, g26051														g23884	
OG0024424			g2693							g9815	g9815							g9815	g9815
OG0024425			g4833							g1638	g1638						g1638		g1638
OG0024426			g9576					g5454				g5454		g5454	g5454				
OG0024427			g11116							g16508	g16508							g16508	g16508
OG0024428			g12117							g6558							g6558	g6558	g6558
OG0024429			g12812	g17040							g9612						g9612		g9612
OG0024430			g12705, g13175		mf_11342	g10561, g11566													
OG0024431			g13630	g2736		g11258		g175				g175							
OG0024432			g17169	g15636, g22852	mf_12043													g20399	
OG0024433			g17941				g1914		g1914				g1914	g1914					
OG0024434			g18001	g30368, g15080			g14110											g20354	
OG0024435			g21096							g18163	g18163						g18163		g18163
OG0024436			g21298							g6462	g6462						g6462		g6462
OG0024437			g21640					g13376				g13376	g13376					g22348	
OG0024438			g26708, g10616	g3659	mf_5527	g11184													
OG0024439			g27487								g12927						g12927	g12927	g12927
OG0024440			g29548							g19822	g19822						g19822		g19822
OG0024441			g5010		mf_5577			g21992				g21992		g21992					
OG0024442			g7231							g1160							g1160	g1160	g1160
OG0024443			g25679	g6553, g938	mf_3617	g13336													
OG0024444			g5688				g4063	g4063	g4063				g4063						
OG0024445			g10118	g3867						g2569	g2569, g19446								
OG0024446			g10176							g15111	g15111						g15111		g15111
OG0024447			g10720				g1012	g1012				g1012		g1012					
OG0024448			g12477		mf_10432	g3218		g21529			g6426								
OG0024449			g13658							g12181	g12181						g12181		g12181
OG0024450			g16261							g10965	g10965						g10965		g10965
OG0024451			g17952							g5264	g5264						g5264		g5264
OG0024452			g20129							g8105	g8105						g8105		g8105
OG0024453			g21036	g23976							g18046							g18046	g18046
OG0024454			g24896	g8520, g8519								g4032		g4032					
OG0024455			g4821					g1741	g1741						g1741	g1741			
OG0024456			g6999	g28582	mf_10426	g914												g23047	
OG0024457			g19874							g8271	g8271						g8271		g8271
OG0024458				g10871, g75	mf_1124									g10357				g21616	
OG0024459				g79						g4769	g4769						g4769	g4769	
OG0024460				g108, g14651	mf_14571, mf_11300	g1308													
OG0024461				g189	mf_13430, mf_5888	g3533, g3564													
OG0024462				g217, g5326, g5000, g25856	mf_8586														
OG0024463				g303							g2542						g2542	g2542	g2542
OG0024464				g7864, g553						g8747							g8747	g8747	
OG0024465				g736	mf_5089	g9972								g14234		g14234			
OG0024466				g5040, g4504, g25564, g811, g6384															
OG0024467				g2539, g872	mf_1606, mf_13633	g13985													
OG0024468				g937, g19480	mf_14120, mf_104													g23607	
OG0024469				g1084, g18353, g11956	mf_3852	g12019													
OG0024470				g30406, g1098, g8932, g9581		g587													
OG0024471				g1160, g8173	mf_13506	g12921												g21544	
OG0024472				g8328, g1209, g1837, g2049, g11795															
OG0024473				g24909, g12451, g1324, g11570		g13738													
OG0024474				g1539	mf_11931, mf_632	g6804												g23499	
OG0024475				g1601, g1826	mf_12352, mf_8018	g1115													
OG0024476				g9343, g1619, g4131	mf_6719	g5237													
OG0024477				g23425, g26587, g1933, g4621, g9047															
OG0024478				g2032						g5071	g5071						g5071	g5071	
OG0024479				g2177						g18195	g18195						g18195		g18195
OG0024480				g2352						g19173	g19173							g19173	g19173
OG0024481				g25007, g2484, g17480, g2485, g25345															
OG0024482				g17844, g19208, g29278, g20211, g2896															
OG0024483				g2903, g22232	mf_7464, mf_10450	g9900													
OG0024484				g6078, g3247		g7288											g11121	g11121	
OG0024485				g3318, g3625			g8626					g8626	g8626						
OG0024486				g8345, g3448, g5353	mf_3256	g6883													
OG0024487				g3565, g24957	mf_5090	g9002, g1996													
OG0024488				g3674, g7606	mf_7143	g1044												g21323	
OG0024489				g3727, g3722	mf_11991		g15348								g15348				
OG0024490				g3974, g16854	mf_9497	g1579												g9488	
OG0024491				g3998, g22663	mf_10220, mf_8652	g8513													
OG0024492				g4325								g7035, g7037		g7035, g7037					
OG0024493				g4404			g13027, g21638								g21638	g13027			
OG0024494				g12335, g20926, g4854	mf_9455	g10764													
OG0024495				g10626, g4962, g10623		g9967										g15508			
OG0024496				g5170		g13820		g11191						g11191		g11191			
OG0024497				g25438, g8837, g5379, g14882		g7203													
OG0024498				g5502		g2257									g4565, g15099, g22184				
OG0024499				g5954, g6303		g10872											g6694	g6694	
OG0024500				g6159, g28461	mf_6891, mf_10144	g3782													
OG0024501				g6211				g3072						g3072		g3072		g23005	
OG0024502				g6349			g9812	g9812	g9812				g9812						
OG0024503				g6408	mf_14871, mf_13123	g6503												g21845	
OG0024504				g6432						g9638	g9638						g9638	g9638	
OG0024505				g6735, g7402	mf_10791, mf_12571	g9174													
OG0024506				g7039, g22509	mf_6854, mf_9544	g577													
OG0024507				g7524						g18382	g18382						g18382		g18382
OG0024508				g7702, g7703, g25575		g14355, g1374													
OG0024509				g7884	mf_6858		g24646							g24646	g24646				
OG0024510				g8196							g16855						g16855	g16855	g16855
OG0024511				g15012, g8441, g14588	mf_1492													g23531	
OG0024512				g8699		g3314	g2008					g2008		g2008					
OG0024513				g8752						g15675	g15675						g15675		g15675
OG0024514				g8893						g7583	g7583						g7583		g7583
OG0024515				g22763, g9331, g11049, g11047		g13095													
OG0024516				g9605, g23231, g22724	mf_2708	g11975													
OG0024517				g9788						g19156	g19156						g19156	g19156	
OG0024518				g9920, g22658	mf_8748, mf_12597													g25114	
OG0024519				g10044		g10839				g1789								g1789	g1789
OG0024520				g16899, g10132	mf_2249, mf_1336													g6268	
OG0024521				g10291						g11941	g11941						g11941		g11941
OG0024522				g10922						g11388							g11388	g11388	g11388
OG0024523				g11128							g3535						g3535	g3535	g3535
OG0024524				g26950, g11145, g27058, g11752	mf_8445														
OG0024525				g24948, g12672, g30293, g11173		g9401													
OG0024526				g15872, g11482, g17460		g7302												g22041	
OG0024527				g11540						g12911							g12911	g12911	g12911
OG0024528				g11694						g2186							g2186	g2186	g2186
OG0024529				g25364, g11930	mf_6487, mf_14068	g7880													
OG0024530				g11991			g11170	g11170				g11170		g11170					
OG0024531				g14136, g12322, g16946, g15317, g21649															
OG0024532				g29680, g12385, g27019, g14636, g24762															
OG0024533				g12820, g16364						g1732							g1732	g1732	
OG0024534				g18447, g13003		g11002										g17709		g21085	
OG0024535				g13389						g19792							g19792	g19792	g19792
OG0024536				g13802						g11060	g11060						g11060		g11060
OG0024537				g16439, g14374, g14373		g3250		g10202											
OG0024538				g17859, g14438	mf_671, mf_5349, mf_14158														
OG0024539				g14482, g14983	mf_11418, mf_9920	g13564													
OG0024540				g14679						g7799	g7799						g7799		g7799
OG0024541				g14706		g13465	g17624						g17624			g17624			
OG0024542				g14928						g17268	g17268						g17268	g17268	
OG0024543				g17399, g15072				g3595				g3595		g3595					
OG0024544				g15263, g23291	mf_6212	g6637, g12105													
OG0024545				g15383						g4241							g4241	g4241	g4241
OG0024546				g15396, g25727, g15397	mf_2411	g12715													
OG0024547				g15432						g813	g813						g813		g813
OG0024548				g18232, g29082, g16187	mf_814	g11018													
OG0024549				g16274						g11208							g11208	g11208	g11208
OG0024550				g16539						g16308	g16308							g16308	g16308
OG0024551				g17141, g23507		g11649		g4156					g4156						
OG0024552				g17258													g12213	g12212, g12213	g12213
OG0024553				g23676, g17740		g7533												g21318, g16091	
OG0024554				g18301	mf_9247, mf_562	g12258												g23795	
OG0024555				g20798, g18460, g18459, g20797		g444													
OG0024556				g18469, g30182							g18510							g18510	g18510
OG0024557				g18553	mf_9962, mf_1396	g12644												g25609	
OG0024558				g18987						g18534	g18534						g18534		g18534
OG0024559				g22495, g19861	mf_3784	g9204					g13955								
OG0024560				g20187						g7156	g7156						g7156	g7156	
OG0024561				g20961		g8030				g15827	g15827								g15827
OG0024562				g21090						g15855	g15855						g15855		g15855
OG0024563				g21190, g21189	mf_9147, mf_13510	g8604													
OG0024564				g21336	mf_12909, mf_4863, mf_4657, mf_4621														
OG0024565				g21492			g14208						g14208		g14208				g8927
OG0024566				g22131	mf_846	g4133				g1384									g1384
OG0024567				g22265						g7376							g7376	g7376	g7376
OG0024568				g23310						g1614	g1614						g1614	g1614	
OG0024569				g23700, g23479	mf_9436	g5644												g23576	
OG0024570				g23764						g16285	g16285						g16285	g16285	
OG0024571				g24663						g2983	g2983						g2983	g2983	
OG0024572				g25615, g24931	mf_248, mf_9090	g140													
OG0024573				g25540, g25541	mf_12779, mf_1840, mf_236														
OG0024574				g25707						g6626	g6626							g6626	g6626
OG0024575				g25746	mf_3046	g662, g5574, g6559													
OG0024576				g25788					g21467				g21467			g21467		g21942	
OG0024577				g26590				g22729	g22729				g22729					g25062	
OG0024578				g26691						g16908	g16908							g16908	g16908
OG0024579				g26845, g28002	mf_11756, mf_9237	g5005													
OG0024580				g27063	mf_12143, mf_3940	g1408, g3353													
OG0024581				g27183						g1671	g1671						g1671		g1671
OG0024582				g27197			g12588	g12588							g12588	g12588			
OG0024583				g27314, g30557			g6291					g6291		g6291					
OG0024584				g27389	mf_440, mf_1401, mf_334	g2135													
OG0024585				g27694	mf_12249	g3549												g20555, g20554	
OG0024586				g28325						g19116	g19116					g20940			g19116
OG0024587				g28464	mf_7152, mf_5819, mf_1470, mf_2362														
OG0024588				g28492	mf_5027, mf_4921, mf_13126	g4841													
OG0024589				g28509						g8745	g8745						g8745		g8745
OG0024590				g28597		g5892	g4380		g4380				g4380						
OG0024591				g28956			g447					g447	g447					g25301	
OG0024592				g29342	mf_8634, mf_2552, mf_7000, mf_9032														
OG0024593				g29649				g3624					g3624		g3624	g3624			
OG0024594				g30074								g22130		g22130	g22130	g22130			
OG0024595				g1954, g11275, g19177	mf_813	g13654													
OG0024596				g3631		g10269						g15234		g15234		g15234			
OG0024597				g7413, g8446	mf_4926, mf_1917, mf_1557														
OG0024598				g8949						g5137	g5137						g5137	g5137	
OG0024599				g14506			g13557	g13557							g13557	g13557			
OG0024600				g28614		g9109				g3148								g3148	g3148
OG0024601				g30350			g19054		g19054			g19054				g19054			
OG0024602				g30578						g12239							g12239	g12239	g12239
OG0024603					mf_10498, mf_3393, mf_13314, mf_3105, mf_6186														
OG0024604					mf_10925, mf_3013, mf_8351, mf_335, mf_9527														
OG0024605					mf_13769, mf_12769, mf_221, mf_12567												g14493		
OG0024606					mf_2123, mf_2291, mf_5077, mf_8992, mf_5222														
OG0024607					mf_641, mf_5117, mf_7314, mf_6244, mf_6327														
OG0024608					mf_7387, mf_1094, mf_14423, mf_2543, mf_13429														
