	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0011322	g23583	g23583					g19999	g19999	g19999			g19999	g19999	g19999	g19999	g19999		g16251	
OG0011323	g23608	g23608	g23608				g16116	g16116	g16116			g16116	g16116	g16116	g16116	g16116			
OG0011324	g24282	g24282	g24282				g15428	g15428	g15428			g15428	g15428	g15428	g15428	g15428			
OG0011325	g24398	g24398	g24398	g16010			g19451	g19451	g19451				g19451		g19451	g19451		g22882	
OG0011326	g24424	g24424	g24424				g11936	g11936	g11936			g11936	g11936	g11936	g11936	g11936			
OG0011327	g24840	g24840	g24840				g6832	g6832	g6832			g6832	g6832	g6832	g6832	g6832			
OG0011328	g25019	g25019	g25019				g17808	g17808	g17808			g17808	g17808	g17808	g17808	g17808			
OG0011329	g25196	g25196	g25196				g110	g110	g110			g110	g110	g110	g110	g110			
OG0011330	g25359	g25359	g25359				g18627	g18627	g18627			g18627	g18627	g18627	g18627	g18627			
OG0011331	g25446	g25446	g25446				g17992	g17992	g17992			g17992	g17992	g17992	g17992	g17992			
OG0011332	g25694	g25694	g25694				g16695	g16695	g16695			g16695	g16695	g16695	g16695	g16695			
OG0011333	g26017	g26017	g26017				g6932	g6932	g6932			g6932	g6932	g6932	g6932	g6932			
OG0011334	g26339	g26339	g26339				g13841	g13841	g13841			g13841	g13841	g13841	g13841	g13841			
OG0011335	g26509	g26509	g26509				g7472	g7472	g7472			g7472	g7472	g7472	g7472	g7472			
OG0011336	g26714	g26714	g26714				g17816	g17816	g17816			g17816	g17816	g17816	g17816	g17816			
OG0011337	g26732	g26732	g26732				g9206	g9206	g9206			g9206	g9206	g9206	g9206	g9206			
OG0011338	g27055	g27055	g27055				g20464	g20464	g20464			g20464	g20464	g20464	g20464	g20464			
OG0011339	g27058	g27058	g27058				g21691	g21691	g21691			g21691	g21691	g21691	g21691	g21691			
OG0011340	g27366	g27366	g27366				g17104	g17104	g17104			g17104	g17104	g17104	g17104	g17104			
OG0011341	g27552	g27552	g27552				g20479	g20479	g20479			g20479	g20479	g20479	g20479	g20479			
OG0011342	g27599					g4233, g2861	g23650	g23650	g23650			g23650	g23650	g23650	g23650	g23650			
OG0011343	g27607	g27607	g27607				g10002	g10002	g10002			g10002	g10002	g10002	g10002	g10002			
OG0011344	g27690	g27690	g27690				g16679	g16679	g16679			g16679	g16679	g16679	g16679	g16679			
OG0011345	g27897	g27897	g27897				g21147	g21147	g21147			g21147	g21147	g21147	g21147	g21147			
OG0011346	g27900	g27900	g27900				g21654	g21654	g21654			g21654	g21654	g21654	g21654	g21654			
OG0011347	g27927	g27927	g27927				g18188	g18188	g18188			g18188	g18188	g18188	g18188	g18188			
OG0011348	g28025	g28025	g28025				g23174	g23174	g23174			g23174	g23174	g23174	g23174	g23174			
OG0011349	g28039	g28039	g28039				g5131	g5131	g5131			g5131	g5131	g5131	g5131	g5131			
OG0011350	g28117	g28117	g28117				g6787	g6787	g6787			g6787	g6787	g6787	g6787	g6787			
OG0011351	g28125	g28125	g28125				g7252	g7252	g7252			g7252	g7252	g7252	g7252	g7252			
OG0011352	g28151	g28151	g28151				g21187	g21187	g21187			g21187	g21187	g21187	g21187	g21187			
OG0011353	g28215	g28215	g28215				g12229	g12229	g12229			g12229	g12229	g12229	g12229	g12229			
OG0011354	g28261	g28261	g28261				g2500	g2500	g2500			g2500	g2500	g2500	g2500	g2500			
OG0011355	g28325	g28325	g28325				g19397	g19397	g19397			g19397	g19397	g19397	g19397	g19397			
OG0011356	g28380	g28380	g28380				g18737	g18737	g18737			g18737	g18737	g18737	g18737	g18737			
OG0011357	g28488	g28488	g28488				g21496	g21496	g21496			g21496	g21496	g21496	g21496	g21496			
OG0011358	g28526	g28526	g28526				g19087	g19087	g19087			g19087	g19087	g19087	g19087	g19087			
OG0011359	g28601	g28601	g28601				g511	g511	g511			g511	g511	g511	g511	g511			
OG0011360	g28682	g28682	g28682				g22482	g22482	g22482			g22482	g22482	g22482	g22482	g22482			
OG0011361	g28690	g28690	g28690				g19112	g19112	g19112			g19112	g19112	g19112	g19112	g19112			
OG0011362	g28772	g28772	g28772				g7714	g7714	g7714			g7714	g7714	g7714	g7714	g7714			
OG0011363	g28803	g28803	g28803				g23560	g23560	g23560			g23560	g23560	g23560	g23560	g23560			
OG0011364	g28888	g28888	g28888				g14927	g14927	g14927			g14927	g14927	g14927	g14927	g14927			
OG0011365	g28889	g28889	g28889				g6856	g6856	g6856			g6856	g6856	g6856	g6856	g6856			
OG0011366	g28915	g28915	g28915				g15542	g15542	g15542			g15542	g15542	g15542	g15542	g15542			
OG0011367	g29170	g29170	g29170				g17916	g17916	g17916			g17916	g17916	g17916	g17916	g17916			
OG0011368	g29202	g29202	g29202				g10338	g10338	g10338			g10338	g10338	g10338	g10338	g10338			
OG0011369	g29319	g29319	g29319				g14025	g14025	g14025			g14025	g14025	g14025	g14025	g14025			
OG0011370	g29355	g29355	g29355				g8237	g8237	g8237			g8237	g8237	g8237	g8237	g8237			
OG0011371	g29395	g29395	g29395				g19456	g19456	g19456			g19456	g19456	g19456	g19456	g19456			
OG0011372	g29414	g29414	g29414				g1156	g1156	g1156			g1156	g1156	g1156	g1156	g1156			
OG0011373	g29503	g29503	g29503				g1800	g1800	g1800			g1800	g1800	g1800	g1800	g1800			
OG0011374	g29610	g29610	g29610				g16839	g16839	g16839			g16839	g16839	g16839	g16839	g16839			
OG0011375	g29645	g29645	g29645				g22794	g22794	g22794			g22794	g22794	g22794	g22794	g22794			
OG0011376	g29729	g29729	g29729				g22493	g22493	g22493			g22493	g22493	g22493	g22493	g22493			
OG0011377	g29784	g29784	g29784				g23726	g23726	g23726			g23726	g23726	g23726	g23726	g23726			
OG0011378	g29821	g29821	g29821				g8550	g8550	g8550			g8550	g8550	g8550	g8550	g8550			
OG0011379	g29907	g29907	g29907				g18895	g18895	g18895			g18895	g18895	g18895	g18895	g18895			
OG0011380	g30160	g30160	g30160				g15739	g15739	g15739			g15739	g15739	g15739	g15739	g15739			
OG0011381		g389		g25625, g9634			g15170	g15170	g15170			g15170	g15170	g15170	g15170	g15170			
OG0011382		g1512	g1512			g8412	g24232	g24232	g24232			g24232	g24232	g24232	g24232	g24232			
OG0011383		g1968				g11848	g8781	g8781	g8781			g8781	g8781	g8781	g8781	g8781		g24917	
OG0011384		g5757		g30614		g8032	g12340	g12340	g12340			g12340	g12340	g12340	g12340	g12340			
OG0011385		g6397		g22423, g27427			g17533	g17533	g17533			g17533	g17533	g17533	g17533	g17533			
OG0011386		g7324	g7983	g29422			g15098	g15098	g15098			g15098	g15098	g15098	g15098	g15098			
OG0011387		g10289	g10289	g9105			g23752	g23752	g23752			g23752	g23752	g23752	g23752	g23752			
OG0011388		g15225		g6937	mf_1707	g12464	g9522	g9522	g9522			g9522		g9522	g9522	g9522			
OG0011389		g15617	g15617	g25951			g7451	g7451	g7451			g7451	g7451	g7451	g7451	g7451			
OG0011390		g23214				g395, g394	g18178	g18178	g18178			g18178	g18178	g18178	g18178	g18178			
OG0011391		g28159								g16277, g3164	g3164, g16277						g3164, g16277	g16277, g3164	g16277, g3164
OG0011392		g3968	g3968	g2661			g21419	g21419	g21419			g21419	g21419	g21419	g21419	g21419			
OG0011393		g3387	g3387	g19616, g13295	mf_22	g558				g12452	g12452						g12452	g12452	g12452
OG0011394		g15450		g2533	mf_12334, mf_13237	g3436, g7579				g11065	g11065						g11065	g11065	g11065
OG0011395		g5554	g5554				g18689	g18689	g18689			g18689	g18689	g18689	g18689	g24550, g18689			
OG0011396			g6599	g15370, g15371			g24197	g24197	g24197			g24197	g24197	g24197	g24197	g24197			
OG0011397			g9273							g17958, g18456	g17958, g18456						g18456, g17958	g17958, g18456	g18456, g17958
OG0011398			g14016	g27543			g3868	g3868	g3868			g3868	g3868	g3868	g3868	g3868		g20750	
OG0011399			g15032		mf_51		g18195	g18195	g18195			g18195	g18195	g18195	g18195	g18195		g24998	
OG0011400			g25609							g16177, g16176	g16176, g16177						g16176, g16177	g16176, g16177	g16176, g16177
OG0011401			g1212, g5953				g22411	g22411	g22411			g22411	g22411	g22411	g22411	g22411		g673	
OG0011402			g24801	g6767, g16938			g23239	g23239	g23239			g23239	g23239	g23239	g23239	g23239			
OG0011403			g1412	g3671	mf_8471		g10183	g10183	g10183			g10183	g10183	g10183	g10183	g10183			
OG0011404			g5601		mf_4906, mf_12900		g7067	g7067	g7067			g7067	g7067	g7067	g7067	g7067			
OG0011405			g25449							g1356, g3585	g3585, g1356						g1356, g3585	g3585, g1356	g3585, g1356
OG0011406				g8422, g41, g12787, g15890	mf_11823, mf_8154, mf_3705, mf_5434, mf_270	g3579, g11972													
OG0011407				g250		g12843	g8949	g8949	g8949			g8949	g8949	g8949	g8949	g8949		g23281	
OG0011408				g337, g26537, g15303			g7403	g7403	g7403			g7403	g7403	g7403	g7403	g7403			
OG0011409				g406, g410	mf_141		g17711	g17711	g17711			g17711	g17711	g17711	g17711	g17711			
OG0011410				g14622, g516		g13875	g7659	g7659	g7659			g7659	g7659	g7659	g7659	g7659			
OG0011411				g530, g29366		g944	g19337	g19337	g19337			g19337	g19337	g19337	g19337	g19337			
OG0011412				g20898, g542		g1256	g7084	g7084	g7084			g7084	g7084	g7084	g7084	g7084			
OG0011413				g23114, g586	mf_8843		g12150	g12150	g12150			g12150	g12150	g12150	g12150	g12150			
OG0011414				g667	mf_4923		g12388	g12388	g12388			g12388	g12388	g12388	g12388	g12388		g6589	
OG0011415				g17931, g857	mf_7600, mf_13197, mf_13172	g6500				g19356	g19356						g19356	g19356	g19356
OG0011416				g983	mf_11874, mf_1927		g17364	g17364	g17364			g17364	g17364	g17364	g17364	g17364			
OG0011417				g1048	mf_10078	g3332	g11241	g11241	g11241			g11241	g11241	g11241	g11241	g11241			
OG0011418				g1232, g10771	mf_13668		g4884	g4884	g4884			g4884	g4884	g4884	g4884	g4884			
OG0011419				g1439	mf_8520, mf_1262		g15004	g15004	g15004			g15004	g15004	g15004	g15004	g15004			
OG0011420				g15227, g1576		g4749	g7140	g7140	g7140			g7140	g7140	g7140	g7140	g7140			
OG0011421				g1636, g30447		g13261	g17311	g17311	g17311			g17311	g17311	g17311	g17311	g17311			
OG0011422				g1650		g5844	g22791	g22791	g22791			g22791	g22791	g22791	g22791	g22791		g20479	
OG0011423				g1767	mf_455	g11505	g3599	g3599	g3599			g3599	g3599	g3599	g3599	g3599			
OG0011424				g1864, g1858	mf_8296		g7727	g7727	g7727			g7727	g7727	g7727	g7727	g7727			
OG0011425				g1959	mf_202	g12246	g10895	g10895	g10895			g10895	g10895	g10895	g10895	g10895			
OG0011426				g2146	mf_2612	g9256	g3103	g3103	g3103			g3103	g3103	g3103	g3103	g3103			
OG0011427				g2270	mf_14047	g561	g18304	g18304	g18304			g18304	g18304	g18304	g18304	g18304			
OG0011428				g2422	mf_8273, mf_7884		g14456	g14456	g14456			g14456	g14456	g14456	g14456	g14456			
OG0011429				g2658	mf_8464, mf_13632	g7874, g5043				g3915	g3915						g3915	g3915, g25368	g3915
OG0011430				g2776, g24816	mf_9507		g10306	g10306	g10306			g10306	g10306	g10306	g10306	g10306			
OG0011431				g17376, g2807		g2340	g6197	g6197	g6197			g6197	g6197	g6197	g6197	g6197			
OG0011432				g2870	mf_11324	g4763	g5088	g5088	g5088			g5088	g5088	g5088	g5088	g5088			
OG0011433				g3141, g15519		g7183	g18102	g18102	g18102			g18102	g18102	g18102	g18102	g18102			
OG0011434				g3206	mf_13717	g2014	g19647	g19647	g19647			g19647	g19647	g19647	g19647	g19647			
OG0011435				g3352	mf_10799	g6035	g11766	g11766	g11766			g11766	g11766	g11766	g11766	g11766			
OG0011436				g21486, g4081		g3704	g20296	g20296	g20296			g20296	g20296	g20296	g20296	g20296			
OG0011437				g4238	mf_5082	g3063	g22253	g22253	g22253			g22253	g22253	g22253	g22253	g22253			
OG0011438				g4284, g7913		g9214	g11821	g11821	g11821			g11821	g11821	g11821	g11821	g11821			
OG0011439				g4869	mf_14302	g929	g9144	g9144	g9144			g9144	g9144	g9144	g9144	g9144			
OG0011440				g5109	mf_10565	g5825	g399	g399	g399			g399	g399	g399	g399	g399			
OG0011441				g5127		g7967	g17798	g17798	g17798			g17798	g17798	g17798	g17798	g17798		g22099	
OG0011442				g5255, g20231, g20602, g15543, g15544	mf_12313, mf_3169, mf_8513, mf_11646	g4148, g2642													
OG0011443				g5307, g18126		g3634	g13834	g13834	g13834			g13834	g13834	g13834	g13834	g13834			
OG0011444				g5719, g15604			g12809	g12809	g12809			g12809	g12809	g12809	g12809	g12809		g22567	
OG0011445				g5782, g12975, g7146	mf_12734	g12457, g12458				g3361	g3361						g3361	g3361	g3361
OG0011446				g5788, g27481	mf_7360		g23211	g23211	g23211			g23211	g23211	g23211	g23211	g23211			
OG0011447				g5831		g12394	g20667	g20667	g20667			g20667	g20667	g20667	g20667	g20667		g23003	
OG0011448				g5862	mf_7180, mf_14745, mf_12933	g13247	g13942	g13942	g13942				g13942		g13942	g13942			
OG0011449				g8260, g5869		g7683	g9376	g9376	g9376			g9376	g9376	g9376	g9376	g9376			
OG0011450				g24141, g5976		g12045	g21395	g21395	g21395			g21395	g21395	g21395	g21395	g21395			
OG0011451				g6255, g30047		g10032	g6539	g6539	g6539			g6539	g6539	g6539	g6539	g6539			
OG0011452				g6891, g14172	mf_575		g3659	g3659	g3659			g3659	g3659	g3659	g3659	g3659			
OG0011453				g6892	mf_3348, mf_12084		g8488	g8488	g8488			g8488	g8488	g8488	g8488	g8488			
OG0011454				g7669, g9574	mf_13285		g984	g984	g984			g984	g984	g984	g984	g984			
OG0011455				g21523, g7719, g7718, g28729, g9421, g15877, g29495	mf_14779, mf_9407, mf_1428	g7623													
OG0011456				g21345, g7884	mf_6858		g24646	g24646	g24646			g24646	g24646	g24646	g24646	g24646			
OG0011457				g10504, g8353	mf_5740		g7580	g7580	g7580			g7580	g7580	g7580	g7580	g7580			
OG0011458				g8600	mf_210	g1653	g7600	g7600	g7600			g7600	g7600	g7600	g7600	g7600			
OG0011459				g14234, g8602	mf_878		g6771	g6771	g6771			g6771	g6771	g6771	g6771	g6771			
OG0011460				g8648		g2985	g13887	g13887	g13887			g13887	g13887	g13887	g13887	g13887		g20759	
OG0011461				g8653	mf_14701	g476	g8665	g8665	g8665			g8665	g8665	g8665	g8665	g8665			
OG0011462				g9558	mf_12732	g13472	g15479	g15479	g15479			g15479	g15479	g15479	g15479	g15479			
OG0011463				g9776	mf_1598	g11989	g3984	g3984	g3984			g3984	g3984	g3984	g3984	g3984			
OG0011464				g26728, g26734, g19419, g9985, g15326, g16709	mf_4020	g1446, g14073, g13932, g12907													
OG0011465				g10582	mf_6928	g9463	g7728	g7728	g7728			g7728	g7728	g7728	g7728	g7728			
OG0011466				g10613, g15277	mf_5485		g16209	g16209	g16209			g16209	g16209	g16209	g16209	g16209			
OG0011467				g10790	mf_14515	g11837	g2238	g2238	g2238			g2238	g2238	g2238	g2238	g2238			
OG0011468				g10808		g1281, g1280	g21283	g21283	g21283			g21283	g21283	g21283	g21283	g21283			
OG0011469				g10850	mf_3159	g10116	g22619	g22619	g22619			g22619	g22619	g22619	g22619	g22619			
OG0011470				g11236, g14145	mf_10721	g599	g9895	g9895	g9895				g9895	g9895	g9895	g9895			
OG0011471				g11335	mf_9683	g3184	g17840	g17840	g17840			g17840	g17840	g17840	g17840	g17840			
OG0011472				g16759, g11549		g4875	g23696	g23696	g23696			g23696	g23696	g23696	g23696	g23696			
OG0011473				g15455, g11567	mf_11591, mf_14582		g1272	g1272	g1272			g1272	g1272	g1272		g1272			
OG0011474				g17811, g11696	mf_6350		g17078	g17078	g17078			g17078	g17078	g17078	g17078	g17078			
OG0011475				g30253, g11832		g1736	g6438	g6438	g6438			g6438	g6438	g6438	g6438	g6438			
OG0011476				g11901, g12914			g12758	g12758	g12758			g12758	g12758	g12758	g12758	g12758		g21730	
OG0011477				g11906, g17833		g8386	g5726	g5726	g5726			g5726	g5726	g5726	g5726	g5726			
OG0011478				g11930, g25364	mf_6487, mf_14068	g12079, g7880				g19807	g19807						g19807	g19807	g19807
OG0011479				g11952	mf_4569	g5795	g3043	g3043	g3043			g3043	g3043	g3043	g3043	g3043			
OG0011480				g11955	mf_9849	g5366	g9388	g9388	g9388			g9388	g9388	g9388	g9388	g9388			
OG0011481				g25027, g11959, g11992, g27593	mf_1068	g13530				g2591	g2591						g2591	g2591	g2591
OG0011482				g12120	mf_6648		g2636	g2636	g2636			g2636	g2636	g2636	g2636	g2636		g24077	
OG0011483				g12202	mf_4052, mf_1260		g15702	g15702	g15702			g15702	g15702	g15702	g15702	g15702			
OG0011484				g12343	mf_2253	g6198	g14641	g14641	g14641			g14641	g14641	g14641	g14641	g14641			
OG0011485				g12469	mf_9146		g3484	g3484	g3484			g3484	g3484	g22886, g3484	g3484	g3484			
OG0011486				g12557	mf_2886	g6353	g23088	g23088	g23088			g23088	g23088	g23088	g23088	g23088			
OG0011487				g12970	mf_3672	g225	g7288	g7288	g7288			g7288	g7288	g7288	g7288	g7288			
OG0011488				g24034, g13334		g649	g12349	g12349	g12349			g12349	g12349	g12349	g12349	g12349			
OG0011489				g13359, g21641		g7222	g7207	g7207	g7207			g7207	g7207	g7207	g7207	g7207			
OG0011490				g13559, g20682	mf_8603		g6214	g6214	g6214			g6214	g6214	g6214	g6214	g6214			
OG0011491				g13798	mf_8870	g3973	g21816	g21816	g21816			g21816	g21816	g21816	g21816	g21816			
OG0011492				g28531, g13803	mf_8024		g16721	g16721	g16721			g16721	g16721	g16721	g16721	g16721			
OG0011493				g13847	mf_8504	g9241	g23374	g23374	g23374			g23374	g23374	g23374	g23374	g23374			
OG0011494				g13885	mf_2545		g24070	g24070	g24070			g24070	g24070	g24070	g24070	g24070		g25234	
OG0011495				g16966, g13946		g13190	g15466	g15466	g15466			g15466	g15466	g15466	g15466	g15466			
OG0011496				g22756, g14509	mf_14598		g15198	g15198	g15198			g15198	g15198	g15198	g15198	g15198			
OG0011497				g26485, g14551	mf_14214		g9165	g9165	g9165			g9165	g9165	g9165	g9165	g9165			
OG0011498				g15036	mf_7442		g18991	g18991	g18991			g18991	g18991	g18991	g18991	g18991		g22875	
OG0011499				g26624, g15105		g7902	g510	g510	g510			g510	g510	g510	g510	g510			
OG0011500				g22559, g15134		g2167	g3785	g3785	g3785			g3785	g3785	g3785	g3785	g3785			
OG0011501				g26659, g15253		g1397	g12043	g12043	g12043			g12043	g12043	g12043	g12043	g12043			
OG0011502				g15321	mf_1362	g8092	g11133	g11133	g11133			g11133	g11133	g11133	g11133	g11133			
OG0011503				g15329	mf_584, mf_7436	g1000, g1273, g7530				g2381	g2381						g2381	g2381	g2381
OG0011504				g16322, g15387	mf_378		g12394	g12394	g12394			g12394	g12394	g12394	g12394	g12394			
OG0011505				g19430, g15558	mf_1924		g16624	g16624	g16624			g16624	g16624	g16624	g16624	g16624			
OG0011506				g15563	mf_12977	g69	g9705	g9705	g9705			g9705	g9705	g9705	g9705	g9705			
OG0011507				g15749		g10845	g3088	g3088	g3088			g3088	g3088	g3088	g3088	g3088		g376	
OG0011508				g15807, g28609		g4480	g172	g172	g172			g172	g172	g172	g172	g172			
OG0011509				g16077, g31012		g4790	g5547	g5547	g5547			g5547	g5547	g5547	g5547	g5547			
OG0011510				g16137, g21768	mf_13946		g21286	g21286	g21286			g21286	g21286	g21286	g21286	g21286			
OG0011511				g21318, g16326, g21317			g13383	g13383	g13383			g13383	g13383	g13383	g13383	g13383			
OG0011512				g16431	mf_4342	g10861	g1539	g1539	g1539			g1539	g1539	g1539	g1539	g1539			
OG0011513				g21080, g16609		g6522	g6046	g6046	g6046			g6046	g6046	g6046	g6046	g6046			
OG0011514				g16773	mf_8069	g8085	g5055	g5055	g5055			g5055	g5055	g5055	g5055	g5055			
OG0011515				g17186, g19289	mf_4223		g2759	g2759	g2759			g2759	g2759	g2759	g2759	g2759			
OG0011516				g18090, g17234			g10559	g10559	g10559			g10559	g10559	g10559	g10559	g10559		g24110	
OG0011517				g17492	mf_5092	g9532	g16053	g16053	g16053			g16053	g16053	g16053	g16053	g16053			
OG0011518				g18115, g25740, g17589		g9232	g14029	g14029	g14029				g14029	g14029	g14029	g14029			
OG0011519				g17601						g18471, g18470	g18470, g18471						g18470, g18471	g18471, g18470	g18471, g18470
OG0011520				g17705, g2029	mf_1156	g2214				g11355	g11355					g23457, g17301	g11355	g11355	g11355
OG0011521				g18176	mf_4437	g7930	g23333	g23333	g23333			g23333	g23333	g23333	g23333	g23333			
OG0011522				g23791, g18297			g859	g859	g859			g859	g859	g859	g859	g859		g21665	
OG0011523				g18890	mf_6397, mf_13921		g15454	g15454	g15454			g15454	g15454	g15454	g15454	g15454			
OG0011524				g19172						g1198, g8256	g1198, g8256						g8256, g1198	g1198, g8256	g1198, g8256
OG0011525				g19579						g3417, g3416	g3417, g3416						g3417, g3416	g3416, g3417	g3416, g3417
OG0011526				g19704	mf_5929, mf_11518		g5316	g5316	g5316			g5316	g5316	g5316	g5316	g5316			
OG0011527				g20053	mf_14786	g1566	g13488	g13488	g13488			g13488	g13488	g13488	g13488	g13488			
OG0011528				g20329	mf_1100	g6535	g24451	g24451	g24451			g24451	g24451	g24451	g24451	g24451			
OG0011529				g20785	mf_3012	g6162	g15647	g15647	g15647			g15647	g15647	g15647	g15647	g15647			
OG0011530				g20957	mf_12062	g1265	g15973	g15973	g15973			g15973	g15973	g15973	g15973	g15973			
OG0011531				g21093						g3614, g6475	g3614, g6475						g3614, g6475	g3614, g6475	g3614, g6475
OG0011532				g23589, g21212	mf_13026		g16337	g16337	g16337			g16337	g16337	g16337	g16337	g16337			
OG0011533				g21483, g23370						g11483	g11483, g11482						g11483, g11482	g11482, g11483	g11483, g11482
OG0011534				g21872	mf_7832		g14596	g14596	g14596			g14596	g14596	g14596	g14596	g14596		g10065	
OG0011535				g22673		g10577, g3680	g12859	g12859	g12859			g12859	g12859	g12859	g12859	g12859			
OG0011536				g22688	mf_928	g1469	g24325	g24325	g24325			g24325	g24325	g24325	g24325	g24325			
OG0011537				g22864	mf_14773, mf_12632		g15817	g15817	g15817			g15817	g15817	g15817	g15817	g15817			
OG0011538				g23237	mf_10911	g6603	g7169	g7169	g7169			g7169	g7169	g7169	g7169	g7169			
OG0011539				g24409	mf_6791	g9746	g10218	g10218	g10218			g10218	g10218	g10218	g10218	g10218			
OG0011540				g24516	mf_4208, mf_13454		g19147	g19147	g19147			g19147	g19147	g19147	g19147	g19147			
OG0011541				g25227	mf_1673	g2365	g1704	g1704	g1704			g1704	g1704	g1704	g1704	g1704			
OG0011542				g25352	mf_12223		g16056	g16056	g16056			g16056	g16056	g16056	g16056	g16056		g24737	
OG0011543				g26081	mf_1514, mf_13956		g23823	g23823	g23823			g23823	g23823	g23823	g23823	g23823			
OG0011544				g26156	mf_3906, mf_351		g2520	g2520	g2520			g2520	g2520	g2520	g2520	g2520			
OG0011545				g26381, g29817		g783	g5289	g5289	g5289			g5289	g5289	g5289	g5289	g5289			
OG0011546				g27051, g29952		g1821	g18387	g18387	g18387			g18387	g18387	g18387	g18387	g18387			
OG0011547				g27269	mf_7806	g10026	g5053	g5053	g5053			g5053	g5053	g5053	g5053	g5053			
OG0011548				g27444	mf_2141	g12057	g632	g632	g632			g632	g632	g632	g632	g632			
OG0011549				g29264, g27461	mf_3088		g24645	g24645	g24645			g24645	g24645	g24645	g24645	g24645			
OG0011550				g27910, g27678	mf_9504		g22023	g22023	g22023			g22023	g22023	g22023	g22023	g22023			
OG0011551				g27863						g4278, g4277	g4277, g4278						g4278, g4277	g4278, g4277	g4278, g4277
OG0011552				g28721	mf_3874	g5607	g23629	g23629	g23629			g23629	g23629	g23629	g23629	g23629			
OG0011553				g29295		g12634, g13541	g833	g833	g833			g833	g833	g833	g833	g833			
OG0011554				g29395	mf_1929	g13633	g3485	g3485	g3485			g3485	g3485	g3485	g3485	g3485			
OG0011555				g30281	mf_238, mf_3436		g10317	g10317	g10317			g10317	g10317	g10317	g10317	g10317			
OG0011556				g30378	mf_13019, mf_7919		g350	g350	g350			g350	g350	g350	g350	g350			
OG0011557				g30742	mf_6395	g9362	g7646	g7646	g7646			g7646	g7646	g7646	g7646	g7646			
OG0011558				g30922	mf_14963	g10162	g10893	g10893	g10893			g10893	g10893	g10893	g10893	g10893			
OG0011559				g357, g355			g18282	g18282	g18282			g18282	g18282	g18282	g18282	g18282		g12127	
OG0011560				g2168		g8561, g9866	g9454	g9454	g9454			g9454	g9454	g9454	g9454	g9454			
OG0011561				g4170	mf_12027	g2022	g13319	g13319	g13319			g13319	g13319	g13319	g13319	g13319			
OG0011562				g5195			g20564	g20564	g20564			g20564	g20564	g20564	g20564	g20564		g19753, g16539	
OG0011563				g6467			g7890	g7890	g7890			g7890	g7890	g7890	g7890	g7890		g22093, g18448	
OG0011564				g9963			g18772	g18772	g18772			g18772	g18772	g18772	g18772	g18772		g419, g22963	
OG0011565				g10265		g597, g3601	g7941	g7941	g7941			g7941	g7941	g7941	g7941	g7941			
OG0011566				g10405, g10407		g6682	g1955	g1955	g1955			g1955	g1955	g1955	g1955	g1955			
OG0011567				g10975			g10779	g10779	g10779			g10779	g10779	g10779	g10779	g10779		g13108, g12199	
OG0011568				g11920			g12750	g12750	g12750			g12750	g12750	g12750	g12750	g12750		g18641, g23796	
OG0011569				g12791			g10979	g10979	g10979			g10979	g10979	g10979	g10979	g10979		g19750, g19505	
OG0011570				g28896, g15076			g15283	g15283	g15283			g15283	g15283	g15283	g15283	g15283		g7872	
OG0011571				g16908		g3733	g14569	g14569	g14569			g14569	g14569	g14569	g14569	g14569		g20014	
OG0011572				g20769		g12185	g18168	g18168	g18168			g18168	g18168	g18168	g18168	g18168		g8229	
OG0011573				g22586			g21802	g21802	g21802			g21802	g21802	g21802	g21802	g21802		g9043, g20245	
OG0011574				g29184			g6689	g6689	g6689			g6689	g6689	g6689	g6689	g6689		g18552, g13043	
OG0011575				g29832			g16176	g16176	g16176			g16176	g16176	g16176	g16176	g16176		g18397, g1454	
OG0011576				g30058			g3947	g3947	g3947			g3947	g3947	g3947	g3947	g3947		g24963, g18027	
OG0011577					mf_5541, mf_2447	g1775	g12891	g12891	g12891			g12891	g12891	g12891	g12891	g12891			
OG0011578					mf_6576, mf_2235, mf_12436, mf_9289, mf_4459, mf_4064, mf_11507, mf_2938, mf_2850, mf_7030, mf_5512														
OG0011579					mf_12063, mf_1806, mf_1513		g16290	g16290	g16290			g16290	g16290	g16290	g16290	g16290			
OG0011580					mf_3533	g4715, g8583	g3782	g3782	g3782			g3782	g3782	g3782	g3782	g3782			
OG0011581					mf_3995	g7186, g4249	g4731	g4731	g4731			g4731	g4731	g4731	g4731	g4731			
OG0011582					mf_361, mf_4787, mf_13594		g16523	g16523	g16523			g16523	g16523	g16523	g16523	g16523			
OG0011583					mf_1315					g763, g781	g763, g781						g763, g781	g781, g763	g763, g781
OG0011584					mf_2761, mf_9844, mf_11209		g1215	g1215	g1215			g1215	g1215	g1215	g1215	g1215			
OG0011585					mf_6426, mf_8985	g3091	g12662	g12662	g12662			g12662	g12662	g12662	g12662	g12662			
OG0011586					mf_13909, mf_2138		g24211	g24211	g24211			g24211	g24211	g24211	g24211	g24211		g23339	
